file	fac1	fac2	fac3
t012926	3	0	1
t012928	2	2	3
t012930	0	8	0
t012935	2	1	0
t012936	0	1	0
t012937	2	0	0
t012939	2	0	0
t012940	0	0	-1
t012947	-1	1	-1
t012948	-1	4	1
t012950	-1	2	2
t012951	2	2	3
t012952	0	0	-1
t012953	0	1	1
t012954	1	2	0
t012955	0	6	0
t012956	0	3	1
t012961	0	1	0
t012963	0	4	-1
t012966	0	2	0
t012967	2	-3	-1
t012968	1	0	0
t012969	1	1	-1
t012970	1	1	-1
t012971	3	1	1
t012972	2	2	-1
t012975	1	0	1
t012976	1	0	0
t012978	2	0	0
t012979	1	0	-1
t012980	1	0	-1
t012981	0	6	-2
t012982	0	5	0
t012983	1	0	0
t012984	3	2	0
t012985	4	0	0
t012988	1	1	-1
t012989	1	3	0
t012990	2	0	0
t012992	0	1	0
t012993	1	2	0
t012994	1	3	1
t012995	1	1	0
t012996	3	-3	-4
t012997	3	1	0
t012998	1	1	0
t012999	0	1	-3
t013000	1	0	0
t013001	4	3	-1
t013002	4	2	-1
t013003	0	0	0
t013004	0	2	-1
t013005	0	1	0
t013006	1	4	-2
t013009	0	3	0
t013010	1	2	0
t013015	2	1	0
t013016	0	-1	-2
t013017	1	5	0
t013018	0	3	0
t013019	0	1	0
t013020	1	7	1
t013021	2	1	-1
t013024	0	4	0
t013025	0	0	0
t013026	0	2	0
t013027	0	4	0
t013028	-1	2	-1
t013029	0	1	-1
t013030	0	-1	-1
t013031	0	3	2
t013034	1	0	0
t013035	0	1	0
t013036	4	0	0
t013037	2	1	0
t013038	2	-1	-1
t013039	0	1	-1
t013044	2	-3	-4
t013045	2	2	3
t013046	0	3	-1
t013047	1	3	-1
t013048	1	1	0
t013049	1	2	0
t013050	3	3	0
t013054	1	3	-4
t013055	1	2	-2
t013056	1	2	0
t013058	-1	2	0
t013061	0	2	0
t013062	0	1	0
t013063	-2	2	-1
t013064	0	6	0
t013066	0	1	-1
t013070	1	0	0
t013071	0	0	-1
t013072	1	1	0
t013073	-3	2	-2
t013075	0	1	0
t013076	2	2	0
t013077	1	2	-2
t013078	0	2	-1
t013079	1	1	0
t013081	0	0	0
t013082	1	3	0
t013085	0	1	0
t013090	0	1	2
t013092	3	1	0
t013094	0	1	1
t013095	1	1	-1
t013096	2	0	0
t013097	1	4	1
t013098	3	1	2
t013100	0	2	0
t013101	0	1	1
t013102	2	2	0
t013104	0	1	0
t013105	2	0	0
t013106	0	3	-1
t013107	-2	3	-2
t013108	0	3	-1
t013109	0	0	-2
t013110	0	4	0
t013111	2	2	5
t013112	2	5	3
t013113	0	0	0
t013114	0	4	0
t013115	0	2	0
t013116	1	2	0
t013117	0	0	0
t013119	4	3	-2
t013120	2	-2	0
t013122	1	4	0
t013123	-2	3	0
t013124	0	1	-2
t013125	1	2	1
t013127	1	1	2
t013128	0	0	0
t013129	4	5	0
t013131	0	0	0
t013132	1	0	0
t013133	0	0	-1
t013134	0	0	-2
t013135	0	1	1
t013136	4	1	1
t013137	-2	2	-1
t013138	0	0	0
t013139	1	0	-1
t013140	1	2	0
t013141	1	0	3
t013142	0	2	0
t013143	1	3	-1
t013144	1	4	1
t013145	1	2	0
t013146	2	0	0
t013147	1	1	0
t013148	4	2	0
t013149	5	3	-1
t013150	0	2	-1
t013151	0	0	-1
t013154	0	3	0
t013155	0	-1	-1
t013156	1	0	-1
t013157	0	1	0
t013158	3	0	2
t013159	2	2	1
t013161	3	3	0
t013164	1	2	-1
t013166	5	0	2
t013168	1	1	1
t013170	0	0	0
t013171	2	4	-1
t013172	1	4	1
t013174	0	0	-1
t013176	0	1	0
t013182	0	0	1
t013185	0	0	0
t013188	1	0	-1
t013189	1	2	-1
t013191	0	2	-1
t013194	0	2	0
t013195	0	0	1
t013196	0	2	-1
t013198	2	5	0
t013199	2	2	0
t013200	2	3	0
t013201	3	1	2
t013202	0	5	0
t013203	0	3	1
t013204	0	1	0
t013205	0	0	0
t013207	1	2	0
t013208	1	1	-1
t013211	2	3	0
t013212	1	1	0
t013213	0	2	0
t013215	2	4	-1
t013218	0	0	0
t013219	2	1	-2
t013221	2	0	0
t013222	1	2	0
t013226	1	2	0
t013227	2	2	0
t013228	0	0	0
t013229	2	2	3
t013230	2	4	0
t013231	1	5	5
t013234	1	4	0
t013236	-1	1	0
t013237	-1	4	0
t013239	0	0	-1
t013241	1	1	-1
t013242	0	2	0
t013243	-2	4	-2
t013244	0	3	-1
t013245	0	1	0
t013246	1	3	0
t013247	2	1	2
t013248	1	3	0
t013252	0	3	0
t013253	3	1	0
t013254	2	3	0
t013255	2	0	-1
t013257	0	1	-1
t013258	0	1	-1
t013261	0	3	0
t013264	-1	0	0
t013266	1	0	0
t013267	-1	2	0
t013268	0	2	0
t013269	0	2	-1
t013270	0	3	0
t013271	-1	3	0
t013274	2	0	0
t013277	0	4	0
t013279	0	0	0
t013282	2	3	0
t013283	-2	2	-1
t013284	2	0	0
t013285	4	3	2
t013286	0	2	0
t013287	0	5	0
t013288	1	0	1
t013289	1	1	0
t013290	4	0	0
t013293	1	0	0
t013294	4	0	-1
t013295	3	3	0
t013296	0	1	-1
t013298	0	0	0
t013299	1	2	2
t013301	0	2	0
t013302	1	2	0
t013304	0	3	-1
t013305	4	1	1
t013307	0	2	0
t013308	0	2	0
t013309	1	0	-3
t013311	1	1	1
t013312	0	0	1
t013315	0	1	0
t013318	0	6	0
t013319	4	-1	-3
t013320	0	1	1
t013323	-1	0	0
t013325	1	0	0
t013327	0	0	1
t013328	2	1	1
t013330	2	0	0
t013332	1	1	-1
t013333	0	3	0
t013334	0	1	0
t013335	1	2	0
t013336	0	3	0
t013338	1	1	3
t013339	2	2	6
t013340	1	7	1
t013341	1	1	0
t013342	0	1	-1
t013343	1	3	1
t013344	-1	-2	-1
t013345	-1	-2	-1
t013346	0	1	-1
t013347	-1	-2	-1
t013348	-1	-2	-1
t013349	-1	-2	-1
t013350	0	0	0
t013351	0	3	0
t013352	0	1	-1
t013353	0	1	0
t013354	-1	2	0
t013355	1	4	0
t013356	0	0	1
t013357	4	2	-2
t013358	-2	2	-1
t013359	2	1	-1
t013360	2	1	-1
t013362	0	0	-1
t013363	0	0	0
t013364	0	3	-1
t013365	0	0	-1
t013366	2	0	0
t013368	0	2	0
t013369	3	2	0
t013372	-1	6	-2
t013376	0	0	0
t013377	0	1	0
t013378	0	-1	-1
t013380	2	4	1
t013381	1	3	1
t013382	3	3	2
t013383	0	1	0
t013385	1	1	0
t013388	-1	0	-1
t013389	2	2	1
t013390	1	3	3
t013391	2	2	0
t013392	2	4	-1
t013393	0	1	-1
t013395	3	3	-2
t013398	0	3	0
t013399	0	4	0
t013404	3	0	0
t013405	0	1	0
t013407	0	5	1
t013408	1	1	0
t013409	0	1	0
t013410	1	2	0
t013415	1	2	0
t013416	3	2	0
t013420	0	1	0
t013423	2	0	0
t013424	4	8	0
t013426	1	1	0
t013427	0	1	0
t013428	1	2	0
t013429	1	0	-1
t013431	3	0	0
t013433	1	1	0
t013434	0	2	-2
t013436	5	1	1
t013437	1	0	0
t013438	5	1	0
t013439	0	6	1
t013442	2	0	-1
t013444	2	3	0
t013445	0	1	-1
t013446	1	-1	-2
t013447	4	0	0
t013448	1	3	-1
t013449	0	5	0
t013454	2	2	0
t013456	1	0	1
t013459	-1	3	0
t013460	0	2	0
t013461	0	6	1
t013462	0	2	3
t013463	2	3	0
t013464	0	1	0
t013465	0	1	0
t013466	1	4	-1
t013468	0	-1	-1
t013469	0	3	0
t013471	1	0	0
t013472	0	0	0
t013473	0	1	0
t013477	1	1	0
t013478	3	2	0
t013479	2	4	1
t013480	3	1	1
t013482	0	0	0
t013483	1	0	-1
t013486	0	0	-1
t013487	-2	3	-3
t013488	1	2	0
t013489	1	2	0
t013490	1	1	-1
t013492	0	3	0
t013493	2	2	0
t013494	0	1	0
t013495	0	1	0
t013496	0	9	2
t013497	-1	2	0
t013499	2	2	3
t013500	1	3	4
t013504	1	0	0
t013507	1	0	0
t013511	-1	3	5
t013512	0	0	0
t013514	1	2	0
t013515	1	4	-1
t013516	0	1	2
t013517	2	0	1
t013518	1	1	-1
t013519	1	1	0
t013520	1	2	-2
t013521	1	1	2
t013524	0	1	1
t013526	3	0	3
t013527	0	1	0
t013528	1	2	0
t013529	3	4	6
t013530	2	4	7
t013531	1	6	0
t013532	3	2	2
t013533	2	5	0
t013535	0	1	0
t013536	0	0	-1
t013539	-1	2	-1
t013540	0	0	1
t013542	0	2	0
t013545	1	1	2
t013546	2	0	-1
t013547	-1	0	-1
t013550	0	3	-1
t013551	1	0	0
t013552	2	1	2
t013553	0	1	0
t013554	1	2	-1
t013555	1	1	0
t013560	1	3	0
t013561	0	0	-1
t013563	0	0	0
t013564	1	0	1
t013566	1	0	0
t013572	2	3	0
t013573	2	2	3
t013574	3	2	0
t013575	3	2	0
t013578	1	-1	0
t013580	0	0	0
t013581	0	0	-1
t013582	6	3	4
t013583	1	0	2
t013584	-1	3	0
t013586	2	3	0
t013589	1	2	0
t013590	1	2	0
t013591	1	3	-1
t013592	1	4	-1
t013593	4	0	-2
t013595	3	-1	0
t013596	2	-1	0
t013597	2	-1	0
t013598	2	0	0
t013600	2	3	-1
t013601	0	0	0
t013602	2	5	0
t013604	0	1	0
t013606	0	2	-2
t013607	1	1	-1
t013608	1	2	1
t013610	0	3	0
t013611	4	0	-2
t013612	0	1	-1
t013613	0	4	0
t013616	1	2	-1
t013617	4	0	-2
t013619	1	4	0
t013620	1	0	0
t013622	1	2	-1
t013623	3	3	-1
t013625	1	2	-1
t013626	2	5	0
t013629	3	1	1
t013630	1	2	-1
t013631	2	0	0
t013633	3	1	3
t013641	1	7	0
t013642	0	0	-1
t013643	5	1	-1
t013645	0	1	0
t013646	1	0	1
t013647	2	1	0
t013653	0	1	0
t013654	1	1	-1
t013658	1	2	0
t013659	2	0	1
t013660	1	1	0
t013662	1	1	0
t013663	4	3	6
t013664	4	3	6
t013665	0	1	0
t013666	0	1	0
t013667	0	1	-2
t013671	0	1	-1
t013672	0	2	0
t013673	1	3	0
t013677	1	2	0
t013679	2	2	4
t013682	1	2	1
t013683	0	1	0
t013684	0	2	-2
t013685	2	2	0
t013686	0	0	0
t013687	0	3	0
t013688	2	2	0
t013690	1	2	-1
t013691	1	2	0
t013692	0	-1	-1
t013694	0	4	0
t013695	-2	0	0
t013696	1	4	0
t013698	1	2	-2
t013699	1	-1	-3
t013702	2	1	5
t013703	0	0	-1
t013704	0	0	0
t013705	0	3	0
t013706	2	2	-1
t013707	2	3	0
t013709	0	2	-1
t013710	1	1	2
t013711	2	3	1
t013713	5	1	0
t013714	0	4	-1
t013715	1	3	0
t013716	4	3	-1
t013717	1	1	0
t013718	0	0	0
t013720	0	2	0
t013721	1	1	-1
t013722	0	0	-2
t013727	2	0	0
t013729	1	1	0
t013730	3	4	0
t013731	0	0	-1
t013732	1	0	-1
t013733	0	2	-1
t013734	2	0	0
t013735	2	4	1
t013736	2	1	0
t013737	0	2	-1
t013739	1	3	2
t013740	0	5	-1
t013741	1	3	0
t013743	0	3	0
t013744	0	5	-1
t013745	0	2	0
t013746	0	1	-1
t013747	0	1	0
t013748	2	0	1
t013749	0	2	1
t013751	0	2	1
t013753	3	3	0
t013754	2	2	1
t013755	1	3	0
t013757	0	2	0
t013758	0	0	0
t013759	0	5	2
t013760	0	0	0
t013761	0	3	0
t013762	0	1	-1
t013763	1	4	0
t013764	1	5	0
t013765	0	1	0
t013766	1	2	0
t013768	1	0	-1
t013769	2	1	0
t013770	1	2	0
t013771	1	5	-1
t013772	1	-1	0
t013773	0	3	0
t013774	2	1	0
t013775	-2	4	-1
t013776	3	1	0
t013777	2	2	0
t013778	0	4	1
t013780	2	2	1
t013782	4	6	0
t013783	2	3	0
t013784	2	0	-1
t013785	2	3	1
t013786	2	3	1
t013787	2	4	-4
t013788	1	1	-1
t013790	1	2	0
t013791	0	1	-2
t013793	3	2	6
t013794	0	0	0
t013796	0	1	1
t013797	1	0	0
t013799	0	3	3
t013800	3	1	3
t013801	1	0	2
t013802	0	0	0
t013803	1	1	0
t013804	4	2	-1
t013806	1	2	1
t013807	0	5	-1
t013808	0	2	0
t013809	0	2	1
t013810	0	0	0
t013811	1	0	0
t013812	1	1	0
t013813	1	1	-1
t013814	0	-1	0
t013815	0	1	-1
t013816	2	2	0
t013817	1	0	0
t013818	0	1	-1
t013819	0	1	0
t013820	2	1	-2
t013821	0	3	-1
t013822	1	2	1
t013824	1	6	0
t013825	0	1	-1
t013826	0	1	-1
t013828	0	4	1
t013829	5	0	0
t013830	0	3	0
t013831	1	1	0
t013834	1	1	0
t013836	1	3	0
t013837	2	4	2
t013838	3	2	3
t013839	0	1	-1
t013840	2	0	0
t013841	1	0	0
t013844	0	0	-1
t013845	3	3	7
t013847	0	3	0
t013849	1	1	0
t013850	1	3	0
t013851	1	3	0
t013852	1	5	0
t013854	3	2	2
t013855	0	0	0
t013859	1	1	-1
t013862	0	0	0
t013864	0	1	0
t013866	0	2	1
t013868	2	2	0
t013869	0	1	-2
t013870	2	1	0
t013873	2	5	-1
t013874	0	3	2
t013876	0	3	2
t013877	0	5	0
t013878	1	4	0
t013879	1	2	0
t013886	1	1	-1
t013887	2	2	0
t013889	0	0	0
t013891	0	5	-1
t013894	0	0	-1
t013895	1	4	0
t013896	3	3	0
t013897	0	3	0
t013898	1	3	-4
t013899	0	2	0
t013900	2	4	0
t013901	1	4	1
t013902	2	0	0
t013903	1	2	0
t013905	1	2	0
t013908	2	0	1
t013909	2	4	0
t013910	0	1	0
t013911	3	0	0
t013913	1	1	-1
t013914	0	6	2
t013916	1	2	-1
t013918	2	1	0
t013919	0	0	0
t013921	1	0	0
t013922	5	4	-2
t013927	1	1	0
t013928	2	1	0
t013929	2	1	0
t013930	1	2	0
t013931	0	2	-2
t013932	1	1	-1
t013933	2	1	-1
t013936	0	2	0
t013937	-1	1	-1
t013938	2	2	5
t013940	0	2	0
t013942	2	0	-2
t013943	1	0	0
t013946	0	0	0
t013947	0	1	-2
t013948	3	2	0
t013950	0	3	-2
t013951	-1	4	0
t013956	2	0	0
t013963	0	2	-2
t013964	1	2	-1
t013966	1	0	0
t013967	1	3	2
t013968	4	0	-1
t013969	-1	1	3
t013971	4	0	0
t013972	1	4	5
t013973	3	4	-1
t013974	2	1	0
t013980	0	0	0
t013986	0	2	-2
t013997	1	3	0
t013999	1	2	0
t014000	0	0	0
t014001	1	1	0
t014002	-1	2	0
t014003	1	-1	-1
t014004	1	0	-2
t014007	1	2	0
t014008	2	2	1
t014009	4	-2	0
t014010	1	0	0
t014011	3	1	-1
t014012	0	0	-1
t014014	0	2	0
t014015	0	3	0
t014016	2	0	0
t014017	0	2	-1
t014018	1	0	0
t014020	0	6	0
t014024	1	3	0
t014026	1	3	3
t014027	0	0	0
t014028	1	2	0
t014029	1	2	-1
t014030	0	6	3
t014032	2	0	-1
t014034	4	1	-1
t014035	2	2	0
t014037	1	2	0
t014038	1	5	0
t014039	0	2	0
t014042	6	0	-1
t014043	0	0	0
t014044	1	0	-1
t014045	2	1	1
t014048	1	3	-1
t014049	3	-1	-1
t014051	1	0	2
t014052	1	1	2
t014053	0	1	1
t014054	2	2	0
t014056	1	0	1
t014058	2	1	2
t014059	1	0	1
t014060	0	2	-1
t014061	1	0	0
t014062	1	0	4
t014063	0	1	0
t014065	1	2	-1
t014066	3	4	0
t014067	3	1	2
t014068	2	1	1
t014069	2	1	3
t014070	2	1	1
t014072	0	2	1
t014073	2	3	5
t014074	1	3	5
t014075	1	3	3
t014076	1	4	-1
t014079	2	2	1
t014080	1	0	-1
t014081	2	1	0
t014082	0	1	0
t014083	1	2	2
t014084	1	2	0
t014085	2	4	0
t014086	2	2	6
t014087	0	4	0
t014088	4	0	0
t014089	4	0	0
t014091	0	2	0
t014093	1	3	-1
t014095	2	3	-1
t014096	0	0	0
t014097	1	0	-1
t014098	1	0	0
t014101	-1	-1	0
t014103	0	0	-1
t014105	0	2	0
t014106	3	-3	0
t014107	2	-2	1
t014108	0	0	0
t014110	3	-3	0
t014111	0	0	0
t014112	3	1	-1
t014114	0	0	0
t014115	2	3	0
t014116	1	2	0
t014117	0	3	0
t014118	4	-2	0
t014119	-1	2	-1
t014120	0	1	0
t014121	2	1	-1
t014122	0	-1	0
t014123	2	1	0
t014126	1	4	6
t014128	0	0	0
t014129	0	-1	0
t014131	1	1	-2
t014132	2	1	-2
t014134	2	1	-1
t014135	0	0	0
t014136	0	-1	0
t014139	0	0	0
t014145	-1	-1	-1
t014146	2	0	0
t014147	1	0	0
t014148	0	0	4
t014149	1	1	-1
t014150	0	0	0
t014151	5	-1	-1
t014152	1	0	-1
t014153	1	2	0
t014157	0	1	-2
t014158	3	0	0
t014161	2	0	0
t014163	1	2	0
t014165	2	3	0
t014166	2	0	-1
t014167	1	1	0
t014169	1	1	0
t014170	0	1	1
t014171	3	1	0
t014174	0	1	0
t014175	0	1	0
t014176	3	0	0
t014180	1	1	0
t014181	1	2	0
t014182	0	0	0
t014183	0	3	2
t014185	1	0	0
t014188	0	1	-1
t014190	1	2	-1
t014192	1	0	0
t014197	1	1	0
t014198	0	1	-1
t014199	2	3	0
t014202	1	3	-1
t014204	5	1	0
t014207	1	2	-1
t014209	0	0	0
t014210	1	1	0
t014216	0	0	0
t014217	1	0	0
t014218	-1	1	-1
t014219	6	0	-1
t014220	0	2	0
t014221	0	1	0
t014224	5	0	0
t014225	0	6	0
t014226	5	0	0
t014227	1	0	-1
t014229	0	4	0
t014231	0	3	0
t014232	1	3	0
t014233	2	2	1
t014235	0	0	0
t014236	1	3	0
t014237	2	3	0
t014238	-2	3	-1
t014240	2	4	-1
t014241	-1	4	-1
t014242	4	1	0
t014247	2	0	-1
t014248	-1	4	-1
t014249	0	3	-2
t014252	2	0	0
t014253	4	1	0
t014255	2	2	-3
t014256	0	0	0
t014257	3	2	0
t014258	0	0	2
t014260	2	1	-2
t014263	2	2	1
t014264	0	0	0
t014266	2	2	0
t014267	0	0	0
t014268	0	0	0
t014269	1	2	-2
t014270	2	1	0
t014271	-2	2	0
t014273	2	0	0
t014274	1	3	0
t014275	1	1	0
t014276	0	0	0
t014278	4	0	0
t014279	3	1	-1
t014280	1	2	0
t014282	0	0	-1
t014283	2	6	1
t014285	1	2	0
t014287	0	0	-3
t014288	1	1	0
t014294	1	1	0
t014295	2	0	0
t014297	1	-1	1
t014298	2	-1	1
t014301	2	1	0
t014302	3	4	-1
t014303	1	1	0
t014304	2	0	0
t014305	0	0	0
t014306	1	4	-1
t014307	1	-1	1
t014308	1	1	-3
t014309	0	4	-1
t014310	1	4	0
t014311	1	0	2
t014312	1	2	0
t014315	1	1	0
t014316	1	1	0
t014317	0	0	1
t014319	0	1	-1
t014320	0	0	0
t014321	2	3	9
t014322	2	2	1
t014323	0	1	0
t014324	3	1	1
t014325	2	3	0
t014327	0	2	-1
t014330	2	0	0
t014331	5	3	1
t014332	1	0	0
t014333	0	3	0
t014336	-2	7	1
t014337	0	2	-1
t014338	2	0	1
t014340	2	2	0
t014342	0	3	0
t014343	3	0	-2
t014345	0	4	-1
t014346	0	0	-2
t014347	0	3	0
t014348	0	1	-1
t014352	0	1	-1
t014354	0	0	0
t014355	1	0	-1
t014356	2	2	0
t014358	0	2	0
t014359	0	0	-1
t014361	-1	1	0
t014362	2	2	1
t014363	0	0	2
t014364	3	1	0
t014365	-1	3	1
t014366	0	1	0
t014367	1	2	0
t014370	0	3	0
t014371	2	1	-1
t014374	2	3	0
t014375	0	0	-1
t014379	0	1	0
t014382	0	2	1
t014384	0	3	0
t014385	0	0	1
t014388	1	6	7
t014389	1	3	3
t014390	1	1	0
t014392	0	0	1
t014393	1	5	0
t014394	3	1	-1
t014395	0	1	0
t014398	1	0	-1
t014401	2	1	0
t014402	2	1	0
t014403	0	1	0
t014406	7	1	0
t014407	-1	4	0
t014408	1	1	1
t014409	3	0	2
t014411	0	2	0
t014414	0	1	0
t014416	1	6	0
t014417	0	1	-1
t014421	-1	5	-3
t014422	1	0	0
t014423	1	2	-1
t014424	1	2	-1
t014425	1	2	1
t014426	0	0	0
t014428	1	2	-1
t014432	2	0	0
t014433	1	2	0
t014435	1	1	0
t014437	1	1	-2
t014438	1	0	-1
t014439	0	3	0
t014440	1	5	-1
t014441	2	3	0
t014442	0	3	0
t014444	2	0	0
t014447	3	0	0
t014448	1	0	0
t014452	3	0	0
t014454	3	3	1
t014459	1	1	0
t014460	0	0	0
t014461	1	2	0
t014462	1	1	0
t014463	0	1	0
t014467	0	1	0
t014468	1	2	1
t014470	2	0	0
t014473	2	0	0
t014474	2	0	0
t014475	2	0	0
t014477	2	0	0
t014478	0	3	0
t014481	0	4	0
t014482	3	1	-1
t014483	0	1	0
t014484	1	0	0
t014487	2	0	0
t014489	1	1	0
t014490	1	1	0
t014491	1	3	0
t014492	1	2	0
t014493	0	1	-1
t014494	-1	2	-1
t014495	1	0	0
t014496	1	0	0
t014499	0	2	0
t014500	0	0	0
t014502	4	-1	0
t014504	2	-1	0
t014505	1	5	-1
t014506	-1	5	0
t014507	1	0	0
t014508	1	1	0
t014509	1	1	0
t014510	1	1	0
t014511	0	2	0
t014512	0	0	0
t014513	1	2	0
t014514	2	0	1
t014515	2	2	4
t014517	0	1	0
t014518	1	0	0
t014520	0	1	0
t014523	1	1	-1
t014525	4	0	-1
t014528	0	2	1
t014529	1	0	0
t014531	0	2	0
t014532	2	1	-1
t014534	1	2	1
t014535	5	1	0
t014540	2	-1	-1
t014542	0	1	-2
t014543	2	0	0
t014544	0	3	0
t014545	6	0	0
t014546	5	2	2
t014547	1	2	3
t014548	0	2	1
t014550	0	1	0
t014551	1	3	-1
t014552	4	2	-1
t014553	1	3	-1
t014554	2	0	-1
t014555	0	2	0
t014556	4	1	0
t014558	1	3	-2
t014560	1	0	0
t014561	5	-2	0
t014565	2	0	0
t014566	0	2	0
t014568	2	0	0
t014569	1	0	0
t014571	0	1	0
t014572	2	1	1
t014573	0	0	-1
t014574	0	0	0
t014575	0	3	0
t014577	3	1	0
t014579	1	3	2
t014580	1	3	4
t014581	1	7	2
t014582	1	7	1
t014583	0	1	1
t014586	0	-1	0
t014587	3	0	0
t014588	1	0	0
t014589	1	2	-1
t014591	0	2	0
t014592	2	0	1
t014593	1	1	-1
t014594	3	1	0
t014595	0	1	0
t014596	3	1	0
t014597	2	3	1
t014598	0	1	0
t014599	1	2	1
t014600	2	2	2
t014601	-1	3	-1
t014604	0	3	-1
t014605	-3	4	0
t014607	2	2	0
t014608	1	0	0
t014612	0	4	0
t014613	0	1	-1
t014616	2	4	0
t014618	1	0	1
t014619	0	5	0
t014622	-1	1	3
t014623	1	0	0
t014624	0	1	-1
t014625	2	0	0
t014626	4	0	0
t014630	0	0	0
t014632	2	0	0
t014633	1	4	0
t014634	2	0	2
t014636	4	-1	0
t014638	0	1	0
t014639	0	1	0
t014640	-1	4	1
t014642	1	1	0
t014643	1	4	1
t014644	1	5	1
t014645	2	1	0
t014648	2	1	0
t014649	2	5	0
t014651	0	2	-1
t014652	0	0	0
t014654	4	2	-1
t014655	4	2	-2
t014656	1	1	1
t014657	0	2	0
t014658	0	4	-1
t014660	0	2	0
t014661	0	0	1
t014663	0	2	0
t014664	1	0	-1
t014665	0	2	-1
t014666	4	1	-2
t014667	1	8	1
t014668	0	7	-1
t014669	1	5	0
t014671	-3	8	0
t014674	0	9	2
t014675	0	7	1
t014677	-1	7	1
t014678	0	1	0
t014679	0	4	0
t014680	4	1	1
t014681	1	4	2
t014682	1	1	0
t014684	0	2	-1
t014685	0	0	0
t014687	1	3	0
t014688	0	3	0
t014689	0	0	0
t014691	1	0	0
t014693	2	6	1
t014694	3	4	4
t014695	0	1	0
t014696	0	1	-2
t014698	0	1	0
t014699	0	0	0
t014700	0	1	0
t014702	0	3	0
t014703	1	1	0
t014704	1	0	-1
t014705	2	0	0
t014706	0	3	0
t014708	0	0	0
t014709	0	0	0
t014710	1	0	-1
t014713	0	0	0
t014714	2	2	-2
t014715	0	1	-1
t014716	3	1	-1
t014718	0	1	-1
t014720	0	-1	-1
t014721	0	1	0
t014722	1	3	0
t014723	1	8	1
t014725	0	2	0
t014727	1	1	-1
t014730	0	1	-2
t014731	-1	1	0
t014732	2	1	0
t014733	5	0	0
t014734	0	1	0
t014735	0	4	0
t014736	3	4	6
t014737	0	3	-1
t014738	0	3	0
t014742	1	0	0
t014743	1	2	-2
t014744	3	1	0
t014747	2	1	0
t014748	2	1	0
t014749	1	2	1
t014750	0	4	0
t014751	0	4	-1
t014753	1	1	0
t014754	2	3	0
t014756	1	2	0
t014757	1	4	-3
t014759	-1	3	0
t014760	1	4	-1
t014762	1	1	0
t014763	2	1	0
t014764	1	1	0
t014765	0	1	0
t014766	0	1	0
t014768	1	4	1
t014770	2	2	0
t014771	1	1	-1
t014773	0	0	1
t014774	0	0	-1
t014775	8	2	-1
t014776	1	0	0
t014777	1	4	0
t014778	2	3	0
t014779	1	2	-1
t014780	2	4	0
t014782	2	1	1
t014783	1	2	0
t014784	2	6	2
t014786	2	0	0
t014789	1	3	1
t014790	-1	3	1
t014793	2	6	1
t014795	0	2	0
t014796	0	2	0
t014797	6	0	0
t014798	1	2	-1
t014801	0	0	-1
t014802	0	1	0
t014803	2	3	-1
t014804	0	1	0
t014805	6	1	0
t014806	1	0	0
t014808	2	-1	0
t014809	1	1	-1
t014817	0	3	0
t014818	5	2	0
t014819	0	2	-3
t014822	0	2	-2
t014823	0	-3	0
t014826	2	4	0
t014827	1	3	0
t014828	0	1	0
t014829	1	2	0
t014830	1	2	0
t014831	1	0	0
t014832	0	0	-2
t014833	1	3	0
t014834	0	4	0
t014835	0	1	0
t014836	1	2	2
t014837	1	1	0
t014838	0	2	3
t014839	1	6	0
t014840	2	2	0
t014842	0	2	3
t014844	1	2	-1
t014846	1	0	0
t014847	0	5	3
t014848	2	3	-1
t014849	1	0	0
t014850	0	2	0
t014851	3	3	0
t014852	1	2	-1
t014853	-1	3	-1
t014856	1	1	0
t014858	0	0	0
t014860	0	2	0
t014861	1	1	0
t014863	1	1	0
t014864	2	4	-1
t014865	3	3	0
t014866	1	0	1
t014867	1	0	-2
t014869	3	1	2
t014870	0	3	4
t014871	1	1	0
t014873	0	3	1
t014874	7	0	0
t014875	3	0	-1
t014876	-1	3	-1
t014877	0	0	0
t014878	2	0	-2
t014880	1	0	0
t014883	5	0	0
t014884	7	0	0
t014885	1	2	0
t014886	6	0	1
t014887	1	1	-1
t014888	4	1	0
t014889	2	0	1
t014890	3	0	0
t014891	3	0	0
t014893	4	0	0
t014894	2	2	0
t014896	6	1	1
t014897	0	1	-1
t014898	3	2	0
t014899	4	1	0
t014900	-2	2	0
t014901	0	5	1
t014902	3	2	0
t014903	2	0	-1
t014906	1	0	2
t014907	3	2	0
t014908	0	2	1
t014910	-1	6	0
t014912	-1	3	-2
t014914	2	2	-1
t014916	1	0	0
t014917	3	0	0
t014919	1	2	0
t014920	1	0	-1
t014922	-1	2	0
t014924	0	0	0
t014925	2	1	-1
t014926	0	1	1
t014928	2	0	-1
t014930	0	0	0
t014932	0	0	0
t014933	5	0	0
t014935	1	2	1
t014936	0	2	0
t014937	0	7	1
t014939	2	1	-1
t014940	0	2	-3
t014941	0	1	0
t014942	0	0	0
t014943	0	4	0
t014945	0	1	-1
t014946	1	-3	2
t014947	4	0	0
t014948	0	3	-2
t014951	0	2	-1
t014954	0	2	2
t014956	2	4	0
t014957	2	3	-1
t014959	4	1	0
t014961	0	5	0
t014965	0	2	0
t014966	2	1	-1
t014967	1	1	1
t014968	0	0	-1
t014969	1	1	0
t014970	0	0	0
t014971	2	1	1
t014972	-1	2	0
t014973	-1	2	0
t014974	0	1	-3
t014975	-1	3	0
