file	fac1	fac2	fac3
t013110	1	3	0
t013111	3	1	3
t013112	3	1	6
t013113	1	1	0
t013114	0	3	0
t013115	0	1	0
t013116	1	1	1
t013117	0	0	0
t013119	3	4	0
t013120	1	0	-3
t013122	0	4	2
t013123	1	2	0
t013124	0	2	0
t013125	2	1	3
t013127	2	2	2
t013128	0	1	0
t013129	4	5	1
t013131	0	0	0
t013132	1	0	0
t013133	0	1	0
t013134	0	3	0
t013135	0	2	0
t013136	3	1	0
t013137	-1	2	1
t013138	0	0	0
t013139	1	1	0
t013140	1	2	0
t013141	3	1	2
t013142	0	1	1
t013143	2	3	1
t013144	1	3	2
t013145	2	1	-1
t013146	1	1	0
t013147	1	0	2
t013148	4	2	-1
t013149	5	3	0
t013150	1	2	0
t013151	0	2	-1
t013154	1	2	0
t013155	0	1	-1
t013156	2	4	-1
t013157	1	0	0
t013158	3	2	1
t013159	3	0	0
t013161	2	2	0
t013164	2	2	1
t013166	8	0	0
t013168	3	1	0
t013170	1	1	0
t013171	5	4	0
t013172	1	1	3
t013174	0	1	0
t013176	0	2	0
t013182	0	0	1
t013185	0	0	0
t013188	2	1	1
t013189	4	4	0
t013191	0	3	2
t013194	1	1	0
t013195	1	0	0
t013196	1	2	0
t013198	1	4	0
t013199	2	3	0
t013200	2	1	2
t013201	2	2	2
t013202	1	0	4
t013203	1	1	2
t013204	1	0	0
t013205	0	0	0
t013207	1	0	2
t013208	2	2	0
t013211	3	1	3
t013212	0	0	0
t013213	-1	2	0
t013215	2	2	3
t013218	0	0	0
t013219	2	2	-1
t013221	3	0	0
t013222	0	1	0
t013226	0	3	1
t013227	3	2	1
t013228	0	0	0
t013229	3	2	4
t013230	3	1	3
t013231	2	2	9
t013234	1	0	4
t013236	-1	1	1
t013237	-1	5	1
t013239	1	1	0
t013241	2	2	0
t013242	1	1	0
t013243	-2	2	4
t013244	1	1	1
t013245	0	1	1
t013246	1	0	2
t013247	5	0	1
t013248	4	2	1
t013252	0	1	2
t013253	2	0	0
t013254	5	0	2
t013255	4	1	0
t013257	0	1	1
t013258	0	1	0
t013261	0	2	1
t013264	-1	0	0
t013266	1	0	0
t013267	-1	2	0
t013268	0	2	0
t013269	0	1	1
t013270	0	1	1
t013271	0	1	1
t013274	2	1	0
t013277	1	3	1
t013279	1	2	0
t013282	2	1	3
t013283	-1	4	0
t013284	2	0	0
t013285	6	3	1
t013286	1	0	0
t013287	1	0	4
t013288	3	0	0
t013289	1	0	1
t013290	4	0	0
t013293	2	4	2
t013294	4	0	1
t013295	5	2	0
t013296	2	1	0
t013298	0	0	0
t013299	1	0	4
t013301	0	1	1
t013302	1	0	1
t013304	0	2	2
t013305	4	2	1
t013307	-1	1	0
t013308	1	1	0
t013309	2	4	-1
t013311	1	1	1
t013312	0	0	1
t013315	1	1	0
t013318	0	1	5
t013319	4	2	-2
t013320	1	0	0
t013323	-1	0	0
t013325	1	1	0
t013327	0	0	2
t013328	3	0	0
t013330	2	0	0
t013332	2	2	0
t013333	0	1	1
t013334	-1	0	1
t013335	1	2	1
t013336	0	2	2
t013338	1	1	3
t013339	3	0	7
t013340	2	4	3
t013341	1	1	0
t013342	0	0	1
t013343	2	2	1
t013344	0	0	0
t013345	0	0	0
t013346	1	2	1
t013347	0	0	0
t013348	0	0	0
t013349	0	0	0
t013350	0	1	0
t013351	0	0	2
t013352	1	1	0
t013353	0	0	1
t013354	-1	2	0
t013355	2	3	0
t013356	0	0	1
t013357	3	3	1
t013358	-1	3	0
t013359	3	3	1
t013360	2	3	1
t013362	1	2	0
t013363	0	0	0
t013364	0	1	3
t013365	1	1	0
t013366	2	0	0
t013368	1	1	3
t013369	4	1	1
t013372	0	4	4
t013376	0	0	0
t013377	1	1	0
t013378	0	1	-1
t013380	4	2	1
t013381	0	3	1
t013382	8	3	1
t013383	2	3	-1
t013385	1	0	0
t013388	-1	1	0
t013389	2	2	1
t013390	2	1	3
t013391	1	2	0
t013392	4	3	0
t013393	1	3	0
t013395	3	3	2
t013398	1	0	1
t013399	1	3	0
t013404	4	0	0
t013405	1	1	1
t013407	0	4	2
t013408	2	0	0
t013409	0	0	1
t013410	1	2	0
t013415	2	2	1
t013416	4	1	1
t013420	0	1	0
t013423	2	0	0
t013424	6	7	1
t013426	1	1	1
t013427	0	0	1
t013428	2	0	2
t013429	1	0	-1
t013431	3	0	0
t013433	1	2	0
t013434	-1	2	1
t013436	5	2	1
t013437	2	0	0
t013438	5	0	1
t013439	0	2	5
t013442	3	1	0
t013444	2	3	0
t013445	1	3	0
t013446	1	0	-1
t013447	4	0	0
t013448	1	3	1
t013449	0	0	4
t013454	2	2	1
t013456	0	1	0
t013459	0	0	1
t013460	2	1	1
t013461	1	0	6
t013462	0	2	4
t013463	2	1	1
t013464	1	1	1
t013465	1	1	1
t013466	1	3	2
t013468	2	1	0
t013469	2	2	0
t013471	2	0	0
t013472	0	0	0
t013473	0	0	1
t013477	1	1	1
t013478	3	2	1
t013479	2	4	2
t013480	3	2	2
t013482	1	0	0
t013483	1	1	0
t013486	1	2	-1
t013487	-1	3	1
t013488	1	2	0
t013489	1	0	2
t013490	2	2	1
t013492	0	2	1
t013493	2	2	0
t013494	-1	2	0
t013495	0	1	0
t013496	0	1	8
t013497	0	0	0
t013499	4	2	2
t013500	1	1	5
t013504	0	1	0
t013507	2	0	0
t013511	1	1	5
t013512	2	0	0
t013514	2	3	-1
t013515	0	3	1
t013516	2	2	1
t013517	3	2	0
t013518	2	2	2
t013519	1	1	1
t013520	0	1	1
t013521	3	0	2
t013524	0	1	3
t013526	3	-1	1
t013527	1	0	1
t013528	1	1	2
t013529	4	0	9
t013530	3	2	8
t013531	1	3	4
t013532	4	1	2
t013533	3	4	1
t013535	0	1	0
t013536	2	2	0
t013539	-1	1	1
t013540	1	0	1
t013542	0	1	0
t013545	1	2	2
t013546	4	1	0
t013547	0	1	0
t013550	1	3	0
t013551	1	0	0
t013552	2	1	2
t013553	1	1	0
t013554	1	1	2
t013555	2	0	1
t013560	1	1	1
t013561	0	0	0
t013563	1	0	0
t013564	2	0	0
t013566	2	0	0
t013572	2	2	2
t013573	3	0	4
t013574	3	2	1
t013575	3	2	1
t013578	1	0	0
t013580	0	1	0
t013581	1	2	0
t013582	7	2	4
t013583	1	0	2
t013584	-1	2	0
t013586	3	3	0
t013589	2	2	0
t013590	2	2	0
t013591	1	5	0
t013592	2	4	1
t013593	4	1	0
t013595	2	3	0
t013596	1	3	0
t013597	1	3	0
t013598	2	3	0
t013600	1	4	0
t013601	0	0	0
t013602	4	2	3
t013604	1	1	0
t013606	2	2	1
t013607	2	3	1
t013608	3	2	0
t013610	0	2	1
t013611	4	1	0
t013612	3	2	0
t013613	0	3	1
t013616	1	3	1
t013617	5	1	0
t013619	2	4	1
t013620	1	1	0
t013622	1	1	3
t013623	5	4	1
t013625	2	2	1
t013626	1	1	3
t013629	3	1	2
t013630	1	2	1
t013631	2	2	1
t013633	4	0	3
t013641	1	5	2
t013642	0	1	0
t013643	5	3	-1
t013645	1	0	0
t013646	2	0	1
t013647	2	1	0
t013653	1	0	1
t013654	1	2	0
t013658	3	1	-1
t013659	2	0	2
t013660	1	1	1
t013662	1	0	1
t013663	5	0	7
t013664	5	0	7
t013665	3	0	1
t013666	2	0	0
t013667	2	2	0
t013671	0	1	0
t013672	1	1	0
t013673	0	1	2
t013677	-1	3	0
t013679	4	2	3
t013682	2	1	1
t013683	1	0	1
t013684	0	3	0
t013685	2	2	0
t013686	0	0	0
t013687	1	1	1
t013688	3	1	0
t013690	3	2	0
t013691	2	2	0
t013692	0	1	0
t013694	1	3	0
t013695	-2	0	0
t013696	2	0	1
t013698	2	4	-1
t013699	3	3	-1
t013702	4	1	3
t013703	0	2	0
t013704	1	0	1
t013705	1	1	2
t013706	2	2	0
t013707	2	2	0
t013709	1	2	0
t013710	3	1	2
t013711	2	3	2
t013713	4	1	0
t013714	0	5	1
t013715	2	2	0
t013716	3	3	0
t013717	1	0	0
t013718	1	0	0
t013720	0	1	1
t013721	1	3	1
t013722	1	1	0
t013727	2	2	0
t013729	1	1	0
t013730	4	4	1
t013731	0	1	0
t013732	1	1	0
t013733	0	3	0
t013734	2	0	0
t013735	3	2	2
t013736	3	1	0
t013737	0	1	2
t013739	0	0	5
t013740	0	3	2
t013741	2	2	1
t013743	1	1	3
t013744	0	3	2
t013745	0	1	1
t013746	0	2	0
t013747	1	1	0
t013748	2	1	1
t013749	-1	0	2
t013751	0	1	2
t013753	5	0	3
t013754	4	1	0
t013755	2	5	1
t013757	1	0	1
t013758	0	0	0
t013759	2	1	5
t013760	0	0	0
t013761	0	1	3
t013762	0	1	1
t013763	1	1	3
t013764	1	1	3
t013765	1	0	1
t013766	1	0	2
t013768	1	0	0
t013769	2	0	0
t013770	1	0	2
t013771	3	3	3
t013772	1	0	0
t013773	0	1	2
t013774	2	0	1
t013775	-2	2	3
t013776	3	1	0
t013777	2	0	2
t013778	2	4	0
t013780	3	2	1
t013782	5	5	1
t013783	3	3	0
t013784	1	2	-1
t013785	3	3	1
t013786	4	3	1
t013787	2	9	0
t013788	1	1	1
t013790	3	3	1
t013791	2	3	1
t013793	5	1	4
t013794	1	0	0
t013796	1	1	0
t013797	1	1	0
t013799	1	3	3
t013800	5	1	1
t013801	4	0	1
t013802	0	0	0
t013803	1	0	1
t013804	3	4	0
t013806	1	1	1
t013807	0	6	0
t013808	0	3	0
t013809	0	1	2
t013810	0	0	0
t013811	3	0	0
t013812	1	0	1
t013813	1	1	1
t013814	-1	0	0
t013815	0	2	-1
t013816	2	2	1
t013817	1	0	0
t013818	0	0	1
t013819	1	0	0
t013820	2	1	1
t013821	0	4	0
t013822	1	1	2
t013824	1	1	5
t013825	1	2	1
t013826	0	1	1
t013828	0	1	4
t013829	4	-1	0
t013830	2	1	2
t013831	1	1	0
t013834	1	1	1
t013836	1	1	2
t013837	4	0	1
t013838	4	1	3
t013839	0	1	1
t013840	1	1	0
t013841	1	0	0
t013844	0	2	0
t013845	4	1	5
t013847	0	0	2
t013849	2	2	1
t013850	1	1	3
t013851	1	1	3
t013852	0	2	3
t013854	4	1	2
t013855	0	0	1
t013859	0	1	1
t013862	2	0	0
t013864	0	0	0
t013866	1	2	0
t013868	2	2	1
t013869	0	2	1
t013870	2	0	1
t013873	3	0	4
t013874	0	0	4
t013876	0	1	4
t013877	0	1	2
t013878	2	0	4
t013879	2	2	0
t013886	1	2	0
t013887	2	2	0
t013889	0	0	0
t013891	2	4	1
t013894	1	1	0
t013895	3	3	0
t013896	3	3	1
t013897	1	3	0
t013898	2	5	0
t013899	-1	0	1
t013900	3	1	3
t013901	1	2	3
t013902	2	0	0
t013903	1	0	1
t013905	3	0	0
t013908	3	0	0
t013909	2	3	3
t013910	1	0	0
t013911	2	1	0
t013913	1	2	0
t013914	0	3	3
t013916	2	2	0
t013918	2	2	1
t013919	0	0	0
t013921	1	1	0
t013922	6	3	2
t013927	1	0	1
t013928	2	0	1
t013929	3	0	1
t013930	2	0	1
t013931	0	2	1
t013932	2	3	-1
t013933	3	2	1
t013936	1	0	0
t013937	0	2	0
t013938	2	0	6
t013940	0	1	2
t013942	3	2	1
t013943	2	0	0
t013946	0	0	0
t013947	1	2	0
t013948	4	1	2
t013950	0	2	3
t013951	-1	1	3
t013956	1	0	0
t013963	0	3	0
t013964	1	1	0
t013966	2	0	0
t013967	2	0	3
t013968	4	1	0
t013969	1	1	2
t013971	4	0	0
t013972	2	2	5
t013973	4	5	1
t013974	2	1	1
t013980	0	0	0
t013986	0	4	0
t013997	2	2	1
t013999	1	0	1
t014000	1	0	0
t014001	1	1	0
t014002	0	3	0
t014003	1	3	-1
t014004	0	3	-1
t014007	2	2	0
t014008	3	2	1
t014009	4	0	-2
t014010	1	0	0
t014011	1	2	0
t014012	0	3	-1
t014014	1	0	0
t014015	0	2	1
t014016	2	3	-2
t014017	0	2	2
t014018	1	1	-1
t014020	0	0	4
t014024	2	0	2
t014026	2	2	4
t014027	0	0	0
t014028	1	2	0
t014029	1	3	0
t014030	0	2	7
t014032	1	2	0
t014034	4	1	0
t014035	3	3	0
t014037	1	1	1
t014038	1	5	3
t014039	1	1	0
t014042	6	1	0
t014043	0	0	0
t014044	1	2	0
t014045	2	1	0
t014048	3	3	0
t014049	2	2	-5
t014051	1	-1	1
t014052	1	1	1
t014053	0	1	1
t014054	2	2	1
t014056	1	-1	0
t014058	2	1	3
t014059	1	-1	0
t014060	0	2	0
t014061	1	0	0
t014062	2	1	4
t014063	0	0	2
t014065	1	1	1
t014066	2	3	1
t014067	4	2	4
t014068	3	0	2
t014069	3	1	1
t014070	3	0	2
t014072	2	0	2
t014073	3	2	6
t014074	3	1	6
t014075	2	1	4
t014076	1	4	2
t014079	2	1	1
t014080	2	0	-1
t014081	4	1	0
t014082	0	1	0
t014083	1	0	4
t014084	2	1	0
t014085	2	4	2
t014086	3	0	7
t014087	-2	1	2
t014088	4	0	0
t014089	5	0	0
t014091	0	1	1
t014093	1	1	3
t014095	3	2	0
t014096	0	2	0
t014097	2	1	0
t014098	1	0	0
t014101	0	1	-1
t014103	1	1	0
t014105	0	3	0
t014106	3	2	-3
t014107	2	0	-3
t014108	0	0	0
t014110	4	0	-3
t014111	1	1	0
t014112	3	3	0
t014114	1	0	0
t014115	2	2	0
t014116	1	1	0
t014117	1	1	1
t014118	6	1	-2
t014119	0	1	0
t014120	0	0	0
t014121	2	5	0
t014122	0	0	-1
t014123	1	1	0
t014126	2	0	8
t014128	0	0	0
t014129	0	1	-1
t014131	1	3	0
t014132	2	1	-1
t014134	2	2	0
t014135	1	0	0
t014136	0	0	-1
t014139	0	0	0
t014145	-1	1	-1
t014146	2	2	-1
t014147	1	1	0
t014148	1	0	3
t014149	2	2	1
t014150	0	0	0
t014151	4	2	-1
t014152	2	2	0
t014153	1	0	1
t014157	1	2	0
t014158	3	0	0
t014161	4	1	0
t014163	0	2	-1
t014165	2	1	1
t014166	2	2	0
t014167	1	0	1
t014169	1	1	0
t014170	3	1	0
t014171	4	1	0
t014174	0	0	1
t014175	0	0	1
t014176	4	0	0
t014180	1	1	0
t014181	1	0	2
t014182	1	0	0
t014183	0	0	4
t014185	1	0	0
t014188	2	1	1
t014190	1	1	2
t014192	1	0	0
t014197	1	2	0
t014198	1	3	0
t014199	3	3	0
t014202	1	4	0
t014204	5	1	0
t014207	2	3	0
t014209	1	0	0
t014210	2	0	1
t014216	0	1	0
t014217	1	0	0
t014218	-1	2	0
t014219	6	1	0
t014220	1	2	1
t014221	0	0	1
t014224	5	0	0
t014225	1	5	2
t014226	5	0	0
t014227	1	2	0
t014229	0	1	2
t014231	1	0	2
t014232	1	0	2
t014233	2	1	3
t014235	0	0	0
t014236	1	3	0
t014237	3	0	2
t014238	-2	3	1
t014240	2	3	2
t014241	0	2	2
t014242	4	2	0
t014247	3	1	0
t014248	-1	4	1
t014249	0	5	0
t014252	2	0	0
t014253	4	0	0
t014255	1	5	0
t014256	0	0	0
t014257	5	2	0
t014258	0	0	2
t014260	3	1	1
t014263	2	1	2
t014264	1	0	0
t014266	4	2	0
t014267	0	0	0
t014268	2	0	0
t014269	1	2	1
t014270	2	1	0
t014271	-1	0	2
t014273	2	0	0
t014274	2	3	1
t014275	1	2	0
t014276	0	0	0
t014278	3	1	0
t014279	3	1	0
t014280	4	1	1
t014282	0	2	0
t014283	2	4	8
t014285	4	1	1
t014287	0	4	0
t014288	1	1	-1
t014294	3	1	0
t014295	1	0	0
t014297	1	-1	0
t014298	2	1	1
t014301	2	0	-1
t014302	3	2	2
t014303	2	1	0
t014304	1	0	0
t014305	1	0	0
t014306	2	3	1
t014307	1	2	0
t014308	1	4	0
t014309	1	2	3
t014310	1	0	4
t014311	1	1	2
t014312	3	1	0
t014315	1	1	0
t014316	3	3	0
t014317	1	0	0
t014319	1	2	0
t014320	0	0	0
t014321	3	0	10
t014322	3	1	0
t014323	0	1	1
t014324	5	0	1
t014325	3	2	0
t014327	0	2	0
t014330	2	0	0
t014331	4	3	2
t014332	1	0	0
t014333	2	1	2
t014336	-1	3	7
t014337	1	2	1
t014338	2	0	1
t014340	2	1	1
t014342	0	0	2
t014343	2	3	0
t014345	1	5	0
t014346	0	2	0
t014347	1	1	1
t014348	0	2	0
t014352	0	2	0
t014354	1	0	-1
t014355	1	1	0
t014356	2	1	1
t014358	0	0	3
t014359	0	1	0
t014361	0	1	0
t014362	3	1	1
t014363	1	0	2
t014364	3	1	1
t014365	-1	0	4
t014366	1	1	1
t014367	5	1	0
t014370	1	2	0
t014371	3	1	1
t014374	1	4	0
t014375	0	1	0
t014379	1	1	0
t014382	1	0	3
t014384	0	3	0
t014385	1	0	1
t014388	2	2	10
t014389	1	2	4
t014390	1	0	1
t014392	2	0	0
t014393	0	2	3
t014394	1	1	1
t014395	1	0	0
t014398	1	2	0
t014401	3	0	0
t014402	2	0	1
t014403	0	0	1
t014406	7	2	1
t014407	-1	0	3
t014408	2	1	0
t014409	4	2	2
t014411	1	1	1
t014414	0	0	1
t014416	1	3	2
t014417	1	1	-1
t014421	0	4	1
t014422	2	0	0
t014423	1	1	1
t014424	1	1	1
t014425	1	0	3
t014426	0	2	0
t014428	3	0	0
t014432	1	0	0
t014433	1	0	1
t014435	2	0	0
t014437	1	4	0
t014438	1	0	0
t014439	0	2	1
t014440	2	5	2
t014441	2	0	3
t014442	0	0	3
t014444	2	0	0
t014447	2	1	0
t014448	1	0	0
t014452	3	0	0
t014454	4	-1	1
t014459	3	0	0
t014460	0	1	0
t014461	3	2	1
t014462	0	2	0
t014463	0	2	0
t014467	0	0	0
t014468	2	0	3
t014470	0	0	0
t014473	0	0	0
t014474	0	0	0
t014475	0	0	0
t014477	0	0	0
t014478	1	1	2
t014481	0	0	4
t014482	3	4	1
t014483	1	1	0
t014484	1	0	0
t014487	2	0	0
t014489	0	1	1
t014490	1	0	0
t014491	1	1	1
t014492	3	0	0
t014493	0	1	0
t014494	0	2	0
t014495	0	1	0
t014496	0	1	0
t014499	0	1	1
t014500	1	0	0
t014502	3	1	-1
t014504	2	0	-1
t014505	0	4	3
t014506	-1	1	3
t014507	1	0	0
t014508	1	0	1
t014509	1	0	0
t014510	0	1	0
t014511	1	1	0
t014512	0	0	0
t014513	0	1	1
t014514	3	0	0
t014515	3	1	4
t014517	0	1	0
t014518	1	0	0
t014520	0	0	0
t014523	1	4	1
t014525	4	1	0
t014528	0	3	1
t014529	2	0	0
t014531	0	0	2
t014532	1	1	0
t014534	1	1	2
t014535	5	1	0
t014540	2	1	0
t014542	2	3	0
t014543	2	0	-1
t014544	0	0	2
t014545	6	1	0
t014546	5	1	2
t014547	2	4	2
t014548	0	0	3
t014550	0	1	0
t014551	2	1	1
t014552	5	5	-1
t014553	2	2	3
t014554	2	1	0
t014555	0	0	1
t014556	5	0	2
t014558	3	3	0
t014560	2	1	0
t014561	4	0	-1
t014565	2	1	0
t014566	1	2	1
t014568	1	1	0
t014569	1	0	0
t014571	1	0	1
t014572	1	2	1
t014573	0	0	-1
t014574	1	0	0
t014575	2	0	1
t014577	3	1	1
t014579	5	1	1
t014580	3	1	3
t014581	2	3	5
t014582	2	2	2
t014583	0	2	1
t014586	0	1	0
t014587	3	0	0
t014588	0	1	0
t014589	2	2	0
t014591	0	1	1
t014592	2	0	1
t014593	2	3	0
t014594	3	2	0
t014595	0	0	0
t014596	6	0	0
t014597	4	1	1
t014598	0	0	1
t014599	3	0	3
t014600	3	2	1
t014601	0	2	0
t014604	2	3	0
t014605	-2	2	3
t014607	5	0	0
t014608	1	0	0
t014612	1	3	2
t014613	2	3	0
t014616	2	1	3
t014618	3	1	0
t014619	0	0	4
t014622	1	1	2
t014623	2	0	0
t014624	0	0	2
t014625	4	0	-1
t014626	4	0	0
t014630	1	1	-1
t014632	3	0	0
t014633	3	3	0
t014634	2	-1	1
t014636	5	0	-1
t014638	0	0	1
t014639	1	1	0
t014640	-1	1	3
t014642	0	1	1
t014643	2	4	2
t014644	1	1	4
t014645	3	3	0
t014648	2	1	0
t014649	3	4	4
t014651	0	1	2
t014652	2	2	0
t014654	4	2	0
t014655	3	2	1
t014656	0	2	1
t014657	1	2	1
t014658	0	4	1
t014660	0	2	0
t014661	2	0	0
t014663	1	0	0
t014664	1	1	0
t014665	1	2	0
t014666	4	4	0
t014667	2	3	3
t014668	0	4	3
t014669	1	0	4
t014671	-3	1	6
t014674	1	3	7
t014675	0	2	6
t014677	0	1	4
t014678	1	1	2
t014679	1	2	2
t014680	4	3	1
t014681	2	2	3
t014682	0	1	0
t014684	1	3	0
t014685	0	0	0
t014687	1	1	1
t014688	-1	1	1
t014689	0	0	0
t014691	1	0	0
t014693	2	2	4
t014694	4	4	3
t014695	0	1	0
t014696	1	1	1
t014698	0	1	1
t014699	0	0	0
t014700	1	2	0
t014702	0	0	3
t014703	2	1	1
t014704	0	2	0
t014705	1	-1	0
t014706	1	0	3
t014708	1	0	0
t014709	1	1	0
t014710	1	2	0
t014713	0	1	0
t014714	4	3	0
t014715	0	2	0
t014716	3	2	0
t014718	0	2	0
t014720	2	2	0
t014721	0	0	0
t014722	1	0	3
t014723	0	3	5
t014725	1	0	1
t014727	2	2	1
t014730	1	2	1
t014731	0	2	0
t014732	3	1	0
t014733	4	0	0
t014734	0	2	0
t014735	0	1	2
t014736	4	1	5
t014737	0	2	1
t014738	0	3	1
t014742	3	1	0
t014743	2	2	0
t014744	3	0	1
t014747	2	1	0
t014748	2	0	0
t014749	1	1	2
t014750	0	1	1
t014751	0	2	3
t014753	1	1	2
t014754	2	0	2
t014756	3	1	0
t014757	2	6	-1
t014759	-1	0	3
t014760	1	2	4
t014762	3	1	1
t014763	1	1	0
t014764	1	0	0
t014765	0	0	0
t014766	2	2	0
t014768	1	1	4
t014770	3	3	0
t014771	2	2	0
t014773	2	0	0
t014774	1	1	0
t014775	9	1	1
t014776	1	1	-1
t014777	1	2	2
t014778	2	0	2
t014779	3	1	0
t014780	2	0	3
t014782	3	0	1
t014783	1	1	2
t014784	2	1	6
t014786	4	0	0
t014789	1	0	4
t014790	1	0	2
t014793	2	1	5
t014795	0	2	0
t014796	0	2	0
t014797	7	1	-1
t014798	1	3	1
t014801	0	1	0
t014802	1	0	1
t014803	2	1	2
t014804	-1	-1	2
t014805	6	2	1
t014806	2	0	0
t014808	4	0	-1
t014809	2	3	0
t014817	0	1	2
t014818	5	1	1
t014819	1	3	1
t014822	0	4	0
t014823	1	0	-2
t014826	3	2	2
t014827	1	0	3
t014828	1	1	0
t014829	2	0	1
t014830	3	0	0
t014831	0	0	0
t014832	0	1	0
t014833	0	1	2
t014834	-1	2	2
t014835	0	0	1
t014836	1	2	3
t014837	3	0	0
t014838	1	1	3
t014839	2	3	5
t014840	1	1	1
t014842	1	1	3
t014844	1	2	1
t014846	1	1	0
t014847	1	3	4
t014848	0	2	2
t014849	1	0	0
t014850	0	1	1
t014851	5	1	1
t014852	1	2	1
t014853	1	1	1
t014856	1	0	1
t014858	0	0	0
t014860	0	0	2
t014861	0	0	1
t014863	1	0	0
t014864	1	0	3
t014865	5	2	0
t014866	2	0	1
t014867	1	2	0
t014869	3	0	3
t014870	-1	1	5
t014871	1	1	0
t014873	1	1	2
t014874	6	1	0
t014875	4	2	0
t014876	-1	1	1
t014877	0	0	0
t014878	2	1	0
t014880	2	0	0
t014883	5	1	0
t014884	8	0	0
t014885	1	1	1
t014886	7	0	1
t014887	1	1	0
t014888	5	0	1
t014889	4	0	1
t014890	4	0	0
t014891	3	1	0
t014893	5	1	0
t014894	3	2	1
t014896	7	0	1
t014897	1	1	1
t014898	4	0	0
t014899	4	1	0
t014900	0	2	2
t014901	2	2	3
t014902	4	2	0
t014903	3	2	-2
t014906	1	-1	1
t014907	3	3	0
t014908	1	1	1
t014910	-1	0	7
t014912	0	3	2
t014914	1	2	1
t014916	1	0	0
t014917	4	1	-1
t014919	3	1	0
t014920	0	2	0
t014922	0	0	0
t014924	1	0	0
t014925	2	1	0
t014926	0	1	1
t014928	2	1	0
t014930	1	0	0
t014932	0	1	0
t014933	6	0	0
t014935	3	1	1
t014936	1	1	0
t014937	1	1	7
t014939	2	1	0
t014940	0	4	0
t014941	0	0	1
t014942	1	0	0
t014943	0	1	2
t014945	1	4	0
t014946	2	-3	1
t014947	5	0	0
t014948	1	3	0
t014951	0	1	0
t014954	1	1	2
t014956	2	2	1
t014957	2	4	0
t014959	4	0	-1
t014961	0	3	2
t014965	1	0	0
t014966	2	2	0
t014967	2	1	0
t014968	1	1	0
t014969	2	0	0
t014970	1	0	0
t014971	3	0	2
t014972	-1	0	1
t014973	0	0	1
t014974	0	4	0
t014975	-1	1	1
t014976	0	1	0
t014977	2	3	0
t014979	2	3	1
t014981	0	2	0
t014984	1	1	2
t014986	0	1	0
t014988	2	0	2
t014991	1	2	2
t014992	1	3	3
t014993	2	1	4
t014995	1	0	1
t014996	0	2	3
t014997	4	0	1
t014999	2	2	6
t015001	1	0	-2
t015002	3	1	1
t015003	0	1	0
t015004	1	0	-2
t015005	3	1	1
t015006	4	1	1
t015007	0	-1	0
t015008	1	1	1
t015010	2	4	0
t015011	7	1	0
t015012	2	1	-1
t015014	4	3	0
t015016	1	0	0
t015017	2	0	1
t015018	2	0	0
t015020	2	1	2
t015021	2	0	-1
t015022	2	1	3
t015023	4	0	2
t015025	1	5	0
t015026	1	2	0
t015029	2	1	0
t015030	5	1	0
t015031	3	0	1
t015032	0	3	-2
t015034	0	1	-1
t015035	0	1	-1
t015036	1	0	0
t015038	1	1	0
t015039	1	2	1
t015041	1	3	1
t015042	1	5	0
t015045	4	1	0
t015047	1	0	1
t015050	0	4	0
t015051	2	1	0
t015053	2	0	1
t015054	1	1	1
t015055	3	1	3
t015058	1	0	0
t015059	2	2	0
t015062	1	0	-1
t015063	4	0	0
t015064	0	0	0
t015065	2	1	0
t015066	0	0	-1
t015067	4	2	0
t015068	0	2	0
t015069	1	0	0
t015072	2	1	1
t015074	1	2	0
t015076	1	1	1
t015078	3	0	0
t015079	4	0	1
t015080	2	0	1
t015081	0	2	0
t015083	3	0	0
t015085	3	1	0
t015086	1	1	1
t015088	1	3	0
t015091	1	2	0
t015092	3	1	0
t015093	3	1	0
t015094	0	0	0
t015096	8	0	0
t015097	1	0	0
t015098	-1	1	1
t015099	-1	1	0
t015100	0	0	0
t015101	0	1	0
t015102	2	1	0
t015103	1	0	0
t015104	1	1	1
t015105	0	0	1
t015107	2	0	0
t015110	0	1	0
t015111	0	0	1
t015112	2	1	0
t015113	3	0	2
t015114	2	1	1
t015115	1	2	0
t015116	1	1	1
t015118	1	1	0
t015119	3	0	-1
t015121	0	0	0
t015122	2	0	1
t015125	2	1	0
t015126	4	2	0
t015128	6	1	0
t015129	1	1	0
t015130	0	2	-2
t015131	1	2	-2
t015132	1	2	1
t015133	4	1	-3
t015136	3	0	0
t015137	5	3	0
t015138	3	1	0
t015139	1	1	0
t015140	0	3	0
t015141	-1	3	4
t015142	2	2	1
t015143	1	0	0
t015144	0	2	0
t015145	3	2	-1
t015147	0	0	0
t015148	4	1	2
t015149	3	3	0
t015150	3	4	0
t015152	2	0	0
t015153	3	0	0
t015154	1	2	-1
t015155	1	5	0
t015156	-1	4	4
t015157	2	1	0
t015162	1	2	0
t015163	1	0	0
t015164	1	1	0
t015165	0	5	0
t015166	4	0	0
t015167	0	2	0
t015168	0	2	0
t015169	3	1	0
t015174	6	1	0
t015176	0	0	0
t015178	3	2	0
t015179	1	0	0
t015181	2	2	1
t015182	1	0	0
t015183	0	4	1
t015184	0	1	0
t015185	1	1	0
t015187	0	1	2
t015189	2	3	0
t015191	2	-1	2
t015193	3	1	0
t015194	2	0	3
t015196	0	0	0
t015197	0	0	0
t015199	2	0	0
t015200	0	3	5
t015201	1	0	1
