_NAME_	Factor1	Factor2	Factor3	load	secondary
v000461	0.0412924644	0.0760902947	-0.15894828		
v000464	-0.237371603	0.7305018921	-0.201054417	fac2	
v000466	0.0538865786	-0.275563876	0.0818274626		
v000467	0.137205085	-0.405993909	-0.395490249	fac2	
v000493	0.2712204635	-0.057698054	0.0209095858		
v000497	-0.016026727	-0.288335259	0.2476000161		
v000502	0.1622437066	0.0472436933	0.0584604622		
v000504	-0.095231549	0.5012889647	-0.107098324	fac2	
v000515	-0.010854259	-0.026143872	-0.003456686		
v000516	0.3797940486	0.1840898445	-0.08734934	fac1	
v000517	-0.338760361	-0.150322126	0.1640294189	fac1	
v000521	-0.03279681	-0.301432956	-0.486128226	fac3	
v000522	-0.264811187	-0.483288156	0.349390016	fac2	
v000525	0.0736724097	-0.331644199	0.2245261319	fac2	
v000527	-0.109625298	-0.10253421	0.067015971		
v000529	-0.089552105	0.0520424342	-0.367623666	fac3	
v000537	0.4154251295	-0.293686649	-0.102972597	fac1	
v000540	-0.332511713	0.3243515656	0.0132616715	fac1	
v000545	-0.04827662	-0.275363537	-0.530961035	fac3	
v000546	-0.243974173	0.3710356133	-0.137101317	fac2	
v000565	-0.10420067	0.3278143157	-0.336948657	fac3	
v000571	-0.147566259	-0.248653471	-0.341231872	fac3	
v000579	-0.071112916	0.072150145	-0.079890031		
v000581	-0.28495051	0.1248704156	-0.192279991		
v000582	-0.233845973	-0.206113107	0.010496015		
v000585	0.8008571345	0.0731910576	-0.145038323	fac1	
v000604	-0.382072385	-0.308316489	0.0579644557	fac1	
v000623	0.2453935694	-0.048060996	-0.043283878		
v000624	-0.151862207	-0.07253441	-0.197126715		
v000627	-0.141639268	-0.17341766	-0.046302088		
v000634	-0.098593767	0.3122227065	-0.43266252	fac3	
v000639	-0.272155006	0.012379851	-0.316469399	fac3	
v000641	0.099980812	-0.124473656	-0.334793322	fac3	
v000642	-0.094471769	-0.076789295	-0.506068726	fac3	
v000650	0.263048928	-0.350229418	-0.03891597	fac2	
v000658	0.1574367801	-0.491540347	-0.093792759	fac2	
v000663	0.3543084002	-0.408472659	-0.150412202	fac2	
v000665	-0.040644371	0.2051199593	-0.344733381	fac3	
v000677	-0.018478813	-0.274140786	-0.068588443		
v000681	-0.021048028	-0.167354384	-0.194469789		
v000684	-0.07309129	-0.070152925	-0.237043616		
v000685	-0.132320452	-0.352605658	-0.130854758	fac2	
v000691	-0.051124534	0.5729339714	-0.387971495	fac2	
v000697	0.4264268798	-0.197227683	-0.115126996	fac1	
v000699	-0.139684715	-0.124622213	-0.208928486		
v000700	-0.454403452	0.0931726359	0.0719202924	fac1	
v000721	-0.082081346	-0.521179538	-0.126321233	fac2	
v000724	-0.003055443	-0.235739471	-0.097288298		
v000726	-0.126329385	-0.204987679	0.0187333918		
v000728	0.2201975981	-0.325187689	-0.169365082	fac2	
v000732	0.2585672456	-0.220000418	-0.170455549		
v000734	0.097019495	-0.345171939	-0.059707859	fac2	
v000735	-0.185260628	0.4783706743	-0.324504651	fac2	
v000737	0.0074708223	-0.306575507	-0.408093765	fac3	
v000741	0.5452150746	-0.074692303	-0.10540807	fac1	
v000747	0.4681696667	-0.011348299	-0.161181837	fac1	
v000749	-0.473854258	-0.325885214	-0.040304485	fac1	
v000753	-0.301946428	-0.140326589	-0.141311353	fac1	
v000758	0.0330324915	-0.18815197	-0.13520873		
v000765	-0.003751636	-0.156112616	-0.486526325	fac3	
v000775	-0.353467211	0.0473215259	-0.02990111	fac1	
v000778	-0.23072894	-0.076667082	-0.233790848		
v000779	-0.123694882	-0.393311466	-0.666130254	fac3	
v000789	0.796766567	0.0009557326	-0.289548129	fac1	
v000794	-0.188720005	-0.054816749	-0.442629796	fac3	
v000808	-0.249831581	-0.323538596	-0.271381045	fac2	
v000820	-0.046350067	0.0499040361	-0.242051552		
v000826	-0.086619982	-0.359061431	-0.113464468	fac2	
v000834	-0.04500969	-0.106181471	-0.373008639	fac3	
v000838	0.1204426587	-0.224425362	-0.466862416	fac3	
v000843	-0.276121016	-0.422964359	-0.156537157	fac2	
v000845	-0.264875847	-0.126748345	-0.193525926		
v000847	0.0108994178	0.0156582278	-0.42488052	fac3	
v000848	-0.058140177	-0.058552429	-0.504280912	fac3	
v000852	-0.323210938	0.0659449185	-0.328627034	fac3	
v000856	-0.305934956	0.0293489665	-0.48524007	fac3	
v000861	0.7967204543	-0.016700539	-0.310046692	fac1	
v000864	-0.067133297	-0.081225372	-0.310537592	fac3	
v000871	-0.210947916	-0.05423657	-0.466587826	fac3	
v000875	-0.354971611	-0.073734193	-0.117422989	fac1	
v000885	-0.012474807	-0.370351268	-0.373652933	fac3	
v000886	0.2766105696	-0.038976752	-0.437975944	fac3	
v000891	-0.319321521	0.1049706637	-0.3303993	fac3	
v000898	-0.071993011	-0.21590139	-0.269466274		
v000911	0.0723794799	-0.00123886	-0.224641464		
v000912	-0.234559305	-0.233727877	-0.360227764	fac3	
v000919	0.2121345171	-0.184415937	-0.2976833		
v000933	0.1461009277	-0.41746732	-0.263889291	fac2	
v000943	-0.217524332	-0.34985847	-0.121353287	fac2	
v000944	0.0622752756	-0.238373369	-0.513290385	fac3	
v000950	-0.179366647	-0.364242175	-0.34406061	fac2	
v000964	-0.197750297	-0.435981549	-0.115075915	fac2	
v000968	-0.214256474	-0.309491518	-0.233782143	fac2	
v000970	-0.12950976	0.17330369	-0.367297265	fac3	
v000974	-0.237697089	-0.325297501	-0.227005764	fac2	
v000979	-0.240208709	-0.262541346	-0.390315463	fac3	
v000989	-0.144093538	-0.398372604	-0.304183623	fac2	
