file	fac1	fac2	fac3
t010556	-4	1	2
t010557	0	1	1
t010561	0	2	0
t010562	0	2	1
t010564	-5	0	0
t010567	-6	-1	0
t010569	-7	1	0
t010572	-3	-1	0
t010575	1	0	0
t010576	-2	0	1
t010577	0	0	0
t010578	-1	0	-1
t010579	1	1	0
t010580	-4	0	0
t010581	-3	0	-1
t010583	0	-2	0
t010584	0	-1	0
t010585	0	0	0
t010589	-1	0	0
t010590	-2	-1	1
t010591	-2	-2	0
t010592	0	0	2
t010593	-3	1	0
t010594	-1	0	0
t010596	-1	2	0
t010597	0	-1	1
t010599	-3	1	1
t010600	-2	1	1
t010601	-3	0	4
t010602	-2	-1	-1
t010603	-3	0	0
t010604	-1	1	0
t010606	-2	-1	0
t010611	-1	0	0
t010612	-6	0	1
t010613	0	1	2
t010615	-1	1	1
t010617	-6	1	2
t010618	-6	0	-1
t010619	-3	0	0
t010621	0	0	0
t010622	0	0	0
t010623	-2	0	1
t010624	0	0	0
t010626	0	1	-1
t010628	-2	0	0
t010631	0	1	0
t010632	-2	0	1
t010633	-1	0	0
t010635	-3	0	1
t010636	-1	0	0
t010637	-3	0	0
t010638	-2	1	0
t010639	0	1	0
t010640	-1	-1	0
t010643	-2	-1	0
t010644	0	0	0
t010647	-2	1	0
t010648	-6	-2	2
t010651	-1	1	0
t010652	-1	0	0
t010653	-3	0	-1
t010655	-3	0	0
t010663	-4	-2	0
t010664	0	0	0
t010665	-2	0	1
t010667	-1	0	0
t010669	-6	-1	4
t010670	0	-1	1
t010671	0	1	0
t010672	-1	5	2
t010674	-2	0	0
t010675	-5	1	0
t010676	-1	0	1
t010678	-2	0	0
t010679	-3	2	0
t010680	-1	0	0
t010682	-2	-2	0
t010683	-1	0	0
t010684	-2	0	0
t010686	-1	-1	1
t010691	-3	0	-1
t010694	0	0	0
t010696	0	0	0
t010699	-3	0	3
t010700	-2	1	0
t010701	-2	1	0
t010702	-3	0	0
t010703	-4	1	2
t010704	0	0	0
t010705	-2	0	0
t010706	-5	0	3
t010708	-1	0	0
t010709	-1	2	0
t010710	-3	1	-1
t010711	0	2	0
t010712	1	3	0
t010713	1	0	0
t010714	0	2	0
t010715	-2	0	0
t010716	0	0	-2
t010719	1	1	0
t010721	0	2	0
t010722	1	1	0
t010725	0	0	0
t010727	-1	-2	0
t010729	-5	1	-1
t010731	-1	2	0
t010732	0	3	0
t010733	-1	0	0
t010734	-1	0	0
t010736	-1	0	0
t010737	-3	0	0
t010739	-3	1	0
t010740	-2	0	1
t010741	0	0	0
t010742	-1	0	0
t010744	-8	-1	2
t010748	1	0	0
t010750	-2	0	0
t010751	-4	0	1
t010753	-1	0	0
t010754	0	-1	0
t010755	1	0	2
t010762	-2	2	2
t010764	-2	3	1
t010769	0	0	0
t010773	-3	-2	0
t010774	1	0	2
t010775	-3	0	0
t010776	-1	1	0
t010778	-1	1	0
t010782	-3	-1	-1
t010783	-4	0	0
t010785	-2	2	0
t010786	-5	1	0
t010789	-1	0	-1
t010791	-5	1	0
t010793	-4	1	0
t010797	0	0	1
t010798	-3	1	0
t010799	-3	1	0
t010800	-1	2	0
t010805	-4	1	5
t010807	0	0	2
t010808	0	-1	0
t010809	-1	-1	0
t010811	-1	0	2
t010814	-3	1	0
t010816	-1	0	0
t010818	-4	0	0
t010820	0	0	0
t010821	-3	-3	0
t010823	-1	0	0
t010824	-1	0	0
t010825	-2	1	0
t010828	-2	1	0
t010830	-2	3	0
t010831	-4	1	0
t010834	-1	-1	0
t010835	0	0	1
t010836	0	-2	0
t010837	-1	1	0
t010838	0	-1	1
t010839	-3	0	0
t010840	-3	-1	0
t010841	-3	-1	0
t010842	-5	0	0
t010843	-3	0	0
t010844	-2	1	0
t010846	-1	0	0
t010847	-4	0	4
t010848	-2	2	-1
t010849	-3	0	5
t010850	-1	0	0
t010851	0	0	0
t010852	0	3	-1
t010853	-3	2	0
t010854	-3	1	1
t010856	-2	1	0
t010857	-1	1	0
t010858	-2	0	1
t010859	-3	1	0
t010860	-1	1	4
t010863	-5	1	0
t010864	-2	1	-1
t010865	-7	0	0
t010866	-2	1	0
t010867	-1	0	0
t010868	0	1	0
t010869	-4	0	2
t010870	0	1	1
t010873	-5	-1	2
t010875	-1	0	0
t010876	0	0	0
t010878	-2	1	0
t010879	0	2	0
t010880	-3	3	0
t010882	-1	0	-1
t010883	0	0	0
t010885	-2	1	0
t010886	-2	1	0
t010888	-2	1	2
t010889	-3	2	1
t010890	-4	3	2
t010891	-1	0	0
t010894	-1	6	0
t010895	0	0	1
t010897	-4	2	0
t010899	0	-1	0
t010900	-2	3	2
t010901	-1	0	0
t010902	0	0	0
t010904	-1	0	0
t010905	-2	0	0
t010906	-1	1	0
t010907	0	-1	0
t010908	-2	0	1
t010910	0	0	0
t010911	-2	1	0
t010912	-1	1	0
t010916	-1	1	1
t010917	0	0	1
t010918	-3	3	1
t010919	-1	0	0
t010920	-5	3	1
t010921	0	2	0
t010922	-5	0	0
t010923	0	0	0
t010924	0	0	0
t010925	-3	1	2
t010926	-1	2	0
t010927	0	2	1
t010928	0	0	0
t010929	-4	1	5
t010931	0	4	5
t010932	-1	3	2
t010933	-1	1	4
t010934	-2	2	4
t010935	-2	2	0
t010936	-2	-1	0
t010937	-2	2	0
t010938	-6	3	1
t010939	-2	3	0
t010942	-1	3	2
t010944	-1	2	0
t010945	0	2	0
t010946	-2	1	5
t010947	0	-1	0
t010948	0	0	0
t010949	-3	0	4
t010951	-2	1	0
t010953	-5	-1	0
t010954	-2	2	1
t010955	-4	1	0
t010956	-1	2	0
t010957	0	2	-1
t010958	-2	2	0
t010959	-1	0	0
t010960	-2	-1	2
t010962	-4	1	0
t010963	-2	-1	0
t010967	-2	1	-1
t010968	-2	0	0
t010970	-3	0	0
t010971	-3	0	1
t010972	0	2	1
t010973	-7	1	0
t010974	-2	0	0
t010975	-3	0	0
t010976	-3	-1	0
t010978	0	1	0
t010979	1	3	0
t010980	-1	0	1
t010981	-2	2	0
t010982	-2	0	-1
t010983	-3	0	0
t010984	-3	1	-2
t010985	0	3	1
t010986	-5	0	1
t010987	-3	2	3
t010988	-4	2	3
t010989	-1	2	0
t010990	-8	0	-2
t010991	-4	1	0
t010992	0	0	0
t010993	0	1	-1
t010994	-2	0	0
t010999	-1	0	0
t011000	0	0	0
t011001	0	0	2
t011004	-2	0	0
t011005	-4	1	0
t011006	-3	0	0
t011007	-1	0	0
t011008	-2	-1	-1
t011009	-3	2	1
t011010	-1	0	0
t011012	-1	0	2
t011013	-6	0	1
t011014	-2	2	1
t011018	0	1	0
t011019	-3	0	2
t011021	-1	0	0
t011022	-3	0	2
t011024	-2	0	2
t011026	-1	-1	1
t011028	1	1	0
t011029	-3	0	2
t011032	-3	1	1
t011033	-2	2	0
t011034	-2	0	1
t011035	-4	0	0
t011036	-1	1	-3
t011037	-2	2	0
t011038	-2	0	1
t011039	-5	1	1
t011041	-4	2	0
t011042	-1	-2	0
t011043	0	-1	1
t011044	-2	-1	0
t011045	-1	1	1
t011046	0	1	0
t011049	-1	0	0
t011050	-2	1	0
t011051	-1	-1	-2
t011053	-1	2	1
t011054	-2	0	1
t011055	-2	0	0
t011057	-1	2	4
t011059	0	-1	-1
t011060	0	1	0
t011062	0	0	0
t011063	-2	1	0
t011064	-3	1	0
t011065	0	1	0
t011068	-4	0	1
t011072	-1	2	2
t011075	-1	2	0
t011076	-3	1	0
t011079	-2	0	-1
t011081	0	2	0
t011082	0	1	0
t011083	1	2	0
t011085	0	1	0
t011086	0	0	0
t011087	-4	0	0
t011088	-3	-1	0
t011090	-3	2	2
t011094	-2	1	1
t011095	-1	0	0
t011096	-1	1	1
t011097	1	5	0
t011098	-1	0	1
t011099	-6	0	0
t011100	-2	1	1
t011105	0	3	0
t011108	-1	0	1
t011109	0	-1	0
t011110	-2	1	1
t011111	-1	1	0
t011112	-3	1	-1
t011113	-1	1	0
t011114	-1	0	0
t011115	-4	0	0
t011116	-3	0	1
t011117	-4	3	0
t011118	-1	1	1
t011119	-2	0	0
t011120	-1	-1	1
t011126	-1	2	0
t011128	-2	0	0
t011131	-1	0	1
t011135	-2	2	2
t011137	1	1	1
t011138	1	1	1
t011139	1	0	1
t011140	-2	2	1
t011141	0	3	0
t011142	-1	3	2
t011144	-1	1	0
t011146	-1	-1	0
t011147	0	0	2
t011148	-4	0	0
t011149	0	-1	1
t011150	-1	0	0
t011152	0	0	1
t011155	0	0	0
t011156	-1	2	-1
t011157	1	0	0
t011161	-5	1	1
t011163	-1	-1	2
t011164	-1	2	1
t011171	-3	0	0
t011172	-2	0	0
t011174	-3	2	1
t011176	-3	0	1
t011178	-1	0	1
t011179	-3	0	1
t011180	-1	2	1
t011181	-2	-1	0
t011182	-2	-1	1
t011183	-3	0	0
t011186	0	0	0
t011187	-6	0	5
t011189	-1	0	0
t011190	-2	2	2
t011193	0	1	1
t011194	-2	1	0
t011195	-2	0	0
t011197	-2	1	0
t011199	-3	0	1
t011204	-5	0	2
t011205	-2	1	0
t011206	-1	0	0
t011207	-1	0	1
t011208	-3	0	1
t011212	-2	4	1
t011213	-3	0	1
t011214	-1	0	0
t011216	0	0	0
t011217	-2	0	0
t011218	-1	-2	0
t011219	0	0	0
t011220	2	0	1
t011222	0	0	0
t011224	-1	0	0
t011225	-3	0	-1
t011230	0	-1	2
t011231	-1	0	0
t011232	-2	0	0
t011233	-3	0	1
t011234	-7	-1	3
t011235	-4	0	0
t011236	-2	0	0
t011237	1	2	0
t011239	-1	0	0
t011240	-2	-1	0
t011243	-5	0	1
t011244	0	1	1
t011248	-1	-1	0
t011249	0	0	0
t011250	-1	-1	1
t011251	1	1	0
t011252	1	2	0
t011253	-1	1	1
t011257	-4	1	1
t011258	0	0	0
t011262	-3	2	1
t011264	0	1	0
t011265	0	1	0
t011267	0	1	0
t011268	-4	-2	0
t011269	0	1	0
t011273	-4	1	1
t011274	-6	1	1
t011275	-2	1	0
t011276	-2	1	0
t011279	-1	0	0
t011280	-3	0	0
t011281	-4	1	0
t011282	0	-1	0
t011283	-1	-1	1
t011285	0	0	0
t011286	-1	1	0
t011287	0	0	0
t011288	-6	0	0
t011289	-3	1	0
t011290	-1	1	0
t011291	-2	1	1
t011293	-2	0	1
t011300	-3	1	0
t011302	-3	-1	1
t011304	-2	2	0
t011306	-2	3	-1
t011308	-2	1	1
t011309	-3	0	2
t011310	-2	1	0
t011311	-1	1	0
t011313	-2	0	0
t011314	-2	3	0
t011315	0	1	1
t011319	-6	0	1
t011322	0	-1	1
t011324	-1	0	0
t011325	-1	0	1
t011326	-2	0	1
t011327	-2	1	0
t011328	-1	0	0
t011329	-2	1	0
t011330	-4	1	0
t011333	-1	0	3
t011335	-6	0	0
t011341	-3	1	0
t011345	-2	1	0
t011346	0	2	0
t011347	-2	0	0
t011348	-3	0	1
t011355	-2	1	1
t011356	0	0	0
t011358	-4	0	0
t011359	-3	1	0
t011360	-4	1	0
t011363	-1	0	0
t011366	-4	-1	1
t011367	-3	1	0
t011368	-1	0	1
t011369	-4	0	1
t011371	-3	0	2
t011372	-4	2	2
t011373	-4	0	0
t011374	0	1	0
t011378	-1	0	1
t011379	1	0	-1
t011381	-4	2	1
t011391	-4	0	0
t011392	-2	0	1
t011393	0	2	0
t011394	-3	3	0
t011395	-4	4	1
t011396	1	3	0
t011397	-2	1	0
t011399	-1	0	0
t011400	-1	-1	0
t011401	-1	1	0
t011402	-4	1	1
t011403	0	-1	1
t011404	0	1	0
t011405	-4	1	0
t011406	-1	0	0
t011407	0	1	0
t011408	-7	0	1
t011409	-3	0	0
t011410	-3	-1	1
t011417	-1	2	0
t011418	-1	2	0
t011419	-1	2	0
t011423	0	0	0
t011425	0	2	0
t011429	0	1	0
t011431	0	0	2
t011432	0	0	0
t011433	-2	0	0
t011435	-2	1	-1
t011437	-2	1	0
t011440	-4	3	0
t011441	1	1	0
t011448	-3	0	0
t011450	-1	1	0
t011451	0	0	3
t011455	-3	-1	0
t011456	-6	1	2
t011458	-1	2	-1
t011459	-4	2	0
t011461	-1	0	0
t011463	0	-1	0
t011464	-2	0	0
t011465	-1	5	1
t011466	-1	0	1
t011468	-1	-1	3
t011472	-4	2	1
t011473	-2	1	-1
t011474	-2	1	0
t011476	-2	4	0
t011477	-1	3	-1
t011478	0	0	0
t011481	-2	1	0
t011482	-1	2	1
t011483	-1	0	1
t011484	-2	1	0
t011485	-1	1	1
t011486	-2	0	0
t011487	-1	4	-1
t011489	0	2	0
t011491	-2	2	0
t011493	-2	0	0
t011494	-1	1	2
t011495	-4	0	-1
t011496	0	1	-1
t011498	-1	1	-1
t011500	-2	3	-1
t011501	-5	-1	0
t011502	0	-1	0
t011503	0	3	-1
t011505	-4	0	0
t011507	0	0	1
t011508	-6	0	2
t011510	0	1	0
t011511	0	0	0
t011512	-3	2	0
t011513	-2	0	0
t011514	-4	0	0
t011516	-1	3	1
t011518	-4	1	1
t011520	-1	1	0
t011522	-1	0	0
t011523	-1	0	0
t011524	-1	0	-1
t011525	-1	0	0
t011527	-2	2	-1
t011528	-1	0	0
t011531	-1	5	0
t011532	0	0	0
t011534	-1	3	0
t011537	1	2	0
t011539	-3	0	0
t011541	-1	0	0
t011542	0	0	1
t011544	-1	0	0
t011545	-2	0	1
t011548	-4	-1	0
t011549	-2	2	0
t011552	-2	1	0
t011553	-3	2	0
t011555	1	0	0
t011556	-3	1	1
t011558	-3	2	0
t011559	-4	3	1
t011560	0	0	0
t011563	-3	0	0
t011566	-2	0	2
t011567	0	0	2
t011572	-1	2	1
t011573	-1	1	0
t011575	-5	0	0
t011576	-1	0	1
t011578	-1	0	0
t011580	-5	0	-1
t011581	-5	0	-1
t011584	-6	0	0
t011589	-1	0	0
t011594	0	2	0
t011595	-1	1	0
t011601	0	2	1
t011603	-2	0	1
t011604	0	2	1
t011606	0	1	0
t011610	0	0	0
t011614	-5	0	0
t011618	-1	1	0
t011622	0	0	0
t011623	0	4	0
t011624	0	1	0
t011626	-1	0	0
t011629	-1	2	0
t011631	-2	1	-1
t011633	-1	3	-1
t011634	-2	0	0
t011635	-3	1	-1
t011636	0	1	0
t011637	-2	0	0
t011639	0	0	0
t011640	-1	2	1
t011641	0	0	0
t011643	0	0	0
t011644	-3	1	0
t011646	-4	1	1
t011647	-4	0	2
t011649	-2	3	-3
t011650	-1	0	0
t011651	-6	0	3
t011652	0	1	0
t011653	-2	2	0
t011656	-2	0	3
t011659	-2	0	1
t011661	-3	0	1
t011670	-4	0	1
t011671	-1	2	0
t011673	-3	4	0
t011677	0	-2	0
t011679	0	0	0
t011680	-4	2	-1
t011681	0	3	1
t011682	0	1	0
t011684	-1	4	0
t011685	0	2	0
t011686	-1	2	0
t011687	-1	3	0
t011694	0	0	0
t011699	-2	0	0
t011700	-1	0	-2
t011701	-2	0	0
t011702	-1	0	-2
t011703	-4	1	0
t011704	-2	1	0
t011705	-2	0	0
t011707	-2	0	0
t011708	-2	0	0
t011714	-3	2	0
t011717	0	1	0
t011718	-3	1	0
t011719	-1	1	0
t011724	0	1	0
t011725	0	0	0
t011727	1	4	0
t011728	0	2	0
t011732	-4	2	0
t011734	-1	0	0
t011738	-2	4	0
t011746	0	3	0
t011747	0	2	4
t011750	-2	2	0
t011758	-2	3	0
t011763	-2	3	1
t011764	-1	0	2
t011765	-3	0	0
t011766	-1	0	0
t011769	0	1	0
t011771	0	0	0
t011772	-4	1	0
t011773	-2	0	0
t011774	-5	0	1
t011776	-5	2	0
t011777	0	0	0
t011778	-4	1	1
t011779	-2	0	0
t011780	0	1	1
t011781	-4	1	0
t011783	-1	-1	0
t011784	-2	2	0
t011789	-5	1	3
t011790	-9	1	1
t011793	0	0	0
t011794	-2	1	4
t011795	-1	0	0
t011797	-2	0	0
t011798	-2	1	-1
t011799	-1	0	0
t011800	0	3	0
t011801	0	4	0
t011805	-4	-1	3
t011807	-4	1	0
t011808	-3	0	1
t011812	-1	4	0
t011815	-3	0	0
t011816	-3	0	1
t011817	0	2	2
t011820	-2	0	-1
t011821	-1	1	0
t011822	-2	0	0
t011823	-1	1	1
t011824	-5	0	0
t011825	-3	1	0
t011826	-1	4	0
t011829	-1	2	-1
t011830	-1	2	-1
t011831	-1	1	0
t011832	0	0	1
t011836	1	0	0
t011837	-1	1	0
t011838	-3	1	0
t011839	-2	0	1
t011840	-1	1	0
t011841	-2	1	5
t011842	-4	0	0
t011843	0	1	1
t011846	-1	0	2
t011847	-2	0	2
t011848	-3	0	3
t011851	-2	-1	0
t011852	0	0	1
t011853	-5	2	1
t011854	-2	2	0
t011855	-2	1	1
t011858	-1	2	1
t011859	0	1	1
t011860	0	3	0
t011862	-3	-1	1
t011863	-2	6	-1
t011864	-1	2	2
t011865	-2	1	0
t011867	-1	2	2
t011868	0	2	1
t011874	-4	0	1
t011875	-3	0	0
t011876	-4	3	1
t011877	-4	0	1
t011879	-1	0	0
t011880	-3	0	5
t011881	-5	2	1
t011882	-1	0	4
t011883	-5	1	1
t011884	-3	0	1
t011887	0	0	0
t011888	-2	0	1
t011889	-1	0	1
t011890	0	0	0
t011892	-3	1	3
t011893	-3	0	5
t011894	-4	0	3
t011899	-3	0	3
t011903	-2	0	0
t011904	-5	-1	1
t011905	-2	1	0
t011906	-1	0	1
t011907	-3	-1	0
t011908	-2	0	0
t011915	0	2	1
t011916	-2	2	-1
t011917	0	3	0
t011918	-2	0	0
t011919	1	1	1
t011922	-3	0	3
t011923	-5	1	1
t011932	-3	0	0
t011934	-1	0	0
t011937	-2	0	0
t011942	-5	1	1
t011944	0	0	1
t011947	-2	1	2
t011951	-1	4	0
t011953	-1	-1	2
t011957	-3	0	0
t011959	-5	0	0
t011961	-1	1	2
t011962	-1	0	0
t011963	-1	2	1
t011964	-3	0	1
t011965	-1	0	0
t011966	-2	-1	1
t011967	-5	-1	0
t011969	-2	4	0
t011970	-2	4	-1
t011972	-1	0	-1
t011973	0	1	0
t011974	-4	0	0
t011975	-1	2	-1
t011978	-1	0	-1
t011979	-3	0	4
t011980	-3	0	5
t011981	-6	1	0
t011984	0	0	0
t011985	0	2	0
t011987	0	2	0
t011988	-1	1	0
t011990	-1	-1	0
t011992	-2	1	0
t011993	-6	1	0
t011995	-2	-1	3
t011998	-3	1	-1
t012002	-2	1	2
t012004	-2	0	0
t012005	-8	1	0
t012011	-1	2	0
t012015	0	0	1
t012020	-1	1	4
t012031	0	0	3
t012032	-1	0	0
t012033	-3	2	2
t012034	-5	-1	1
t012037	-2	0	0
t012038	-2	-1	4
t012039	-1	1	0
t012041	-2	1	4
t012044	-2	0	4
t012045	-2	1	2
t012046	-3	0	0
t012047	-2	1	0
t012048	-1	1	0
t012049	-1	1	-1
t012050	-1	0	1
t012056	0	0	0
t012057	-4	0	0
t012058	-1	1	0
t012059	-3	0	1
t012060	-4	1	0
t012061	-1	0	1
t012065	-1	-1	0
t012066	-3	0	0
t012067	0	1	-1
t012074	-4	0	0
t012075	0	0	0
t012076	-1	0	4
t012077	0	0	0
t012078	-8	0	5
t012080	-3	1	0
t012082	-1	4	0
t012083	-2	1	1
t012084	-2	0	0
t012085	-1	1	0
t012086	0	0	0
t012087	-4	0	0
t012088	-5	0	1
t012090	-6	0	4
t012091	-2	0	1
t012092	-1	1	1
t012094	0	1	1
t012095	-2	1	0
t012096	-2	3	2
t012097	-4	0	2
t012098	-2	0	3
t012099	-7	1	0
t012100	-7	-1	0
t012101	-3	-1	2
t012106	-1	2	0
t012108	-1	0	0
t012115	-3	3	3
t012130	-2	2	0
t012135	-1	0	0
t012137	-4	1	4
t012140	-2	2	2
t012141	-3	1	2
t012143	-2	0	1
t012144	-2	1	1
t012147	-1	0	1
t012148	-2	1	1
t012149	-1	1	1
t012150	-3	-1	1
t012152	0	1	0
t012153	-3	1	1
t012154	-1	0	2
t012155	-2	-1	2
t012156	-2	1	1
t012157	-2	1	0
t012159	0	-1	0
t012160	-3	2	0
t012166	0	2	0
t012168	-2	1	1
t012169	-1	2	2
t012171	-3	4	5
t012172	-2	2	0
t012173	-5	3	2
t012176	-6	3	0
t012177	-1	0	3
t012179	0	2	0
t012180	-7	1	1
t012181	-3	0	3
t012182	-2	3	1
t012183	-2	0	1
t012185	-3	1	0
t012186	-3	3	6
t012187	-3	0	2
t012188	0	2	0
t012191	-1	2	1
t012192	-1	0	0
t012194	-5	0	2
t012195	0	4	0
t012198	-3	1	2
t012201	0	1	2
t012202	-1	0	2
t012204	-2	3	-2
t012208	-1	1	2
t012210	-2	1	3
t012211	-2	0	2
t012212	-10	1	1
t012214	-4	0	1
t012215	-2	2	2
t012216	-5	1	0
t012218	0	-1	3
t012219	-1	2	3
t012220	-3	0	1
t012221	-5	1	0
t012222	-3	1	0
t012224	-2	3	2
t012225	-1	1	1
t012226	-1	-1	0
t012229	-1	2	3
t012230	0	0	0
t012239	0	1	-1
t012240	-3	1	-2
t012241	-3	2	1
t012246	0	2	-1
t012247	0	2	-1
t012248	-4	1	0
t012249	0	1	0
t012250	0	1	0
t012251	-4	1	-1
t012252	0	0	0
t012253	-1	2	1
t012254	-2	1	2
t012256	-1	3	2
t012258	0	1	0
t012260	-5	3	1
t012263	-1	0	0
t012265	-4	1	-4
t012267	-3	1	0
t012268	-4	1	-4
t012269	-4	2	0
t012270	-2	1	0
t012271	-4	1	-4
t012272	-4	2	0
t012273	-2	1	0
t012275	-2	2	0
t012279	-3	0	1
t012280	0	0	1
t012283	-2	-1	1
t012284	-1	3	-1
t012285	-2	1	-1
t012286	-2	0	4
t012288	-1	2	-1
t012291	0	2	1
t012292	-2	0	3
t012293	-3	1	5
t012296	-10	2	5
t012302	-4	0	2
t012304	-2	0	1
t012306	-5	-1	0
t012308	-2	1	0
t012312	-1	0	1
t012313	0	1	0
t012314	-1	1	0
t012317	-1	1	0
t012318	-3	0	0
t012319	-3	2	1
t012322	-2	0	0
t012323	-2	0	0
t012324	-2	4	1
t012325	-3	0	0
t012326	-5	1	2
t012327	-4	0	0
t012328	-1	1	0
t012332	-3	1	1
t012334	-2	3	0
t012340	0	0	0
t012341	0	0	0
t012342	0	0	0
t012344	-1	3	1
t012345	0	0	0
t012346	-1	0	1
t012348	-1	2	0
t012349	-1	0	5
t012350	-1	0	1
t012351	-2	1	1
t012353	0	0	0
t012354	-1	1	2
t012356	-1	0	4
t012357	-2	1	0
t012359	-3	0	4
t012360	-5	0	6
t012361	-1	1	0
t012362	-2	0	4
t012364	0	1	0
t012365	-4	0	1
t012366	0	1	0
t012368	0	2	1
t012371	-1	3	0
t012372	-2	0	0
t012374	-2	1	0
t012376	0	0	1
t012378	0	0	0
t012379	-2	0	0
t012380	-2	-2	1
t012381	-1	2	1
t012383	-4	3	0
t012386	0	1	-1
t012389	-1	0	0
t012390	-4	0	3
t012391	0	1	0
t012393	0	0	0
t012394	-1	0	0
t012395	-4	1	3
t012396	-2	3	1
t012398	-3	1	2
t012403	0	1	2
t012404	-3	3	1
t012405	-2	-1	4
t012408	-3	1	0
t012409	-2	0	1
t012410	-2	0	-1
t012411	-2	0	1
t012412	-3	0	3
t012413	-1	1	2
t012414	-2	1	3
t012415	-1	1	0
t012421	-1	0	0
t012422	-1	3	2
t012424	0	0	0
t012425	0	1	0
t012426	-1	0	0
t012431	-1	0	0
t012432	-1	1	2
t012434	-2	0	0
t012435	-1	2	1
t012436	-1	6	-1
t012437	0	0	0
t012438	0	0	0
t012440	-1	5	0
t012441	0	2	0
t012444	-4	2	0
t012445	-2	1	0
t012446	-2	0	0
t012450	-1	1	1
t012451	0	2	0
t012452	0	-2	1
t012454	0	4	-1
t012456	-5	3	0
t012457	-5	4	0
t012460	-3	0	0
t012468	-1	1	0
t012469	-1	0	0
t012471	-2	5	0
t012474	-2	1	2
t012476	-1	1	1
t012477	-1	1	0
t012478	-2	4	1
t012479	1	1	0
t012480	-1	1	1
t012481	-1	4	1
t012483	-2	2	0
t012486	-1	2	2
t012488	2	4	0
t012490	-2	3	2
t012493	-1	3	0
t012494	-3	1	0
t012495	-1	5	0
t012497	-1	4	-1
t012501	0	0	0
t012502	-1	3	0
t012508	-2	2	0
t012509	0	1	0
t012510	-3	1	0
t012513	-3	0	0
t012514	-2	1	1
t012516	-1	5	0
t012517	-2	2	0
t012518	-4	1	2
t012523	-3	1	0
t012524	-1	0	0
t012525	-3	0	0
t012526	-3	1	0
t012530	0	2	0
t012531	0	1	1
t012537	-2	0	1
t012538	0	1	0
t012540	-1	1	0
t012541	0	1	1
t012542	0	1	1
t012544	-3	0	2
t012546	-1	4	0
t012548	-2	1	2
t012549	-1	1	0
t012551	-2	2	1
t012554	-4	3	1
t012555	-1	2	2
t012557	0	0	3
t012558	0	0	1
t012560	-1	1	0
t012561	-1	1	0
t012563	-1	3	2
t012564	-1	1	3
t012565	-3	3	0
t012568	-1	0	0
t012570	-4	1	0
t012572	-1	0	0
t012575	-2	0	1
t012576	-3	0	0
t012577	-2	-1	1
t012579	0	0	0
t012580	-1	0	-1
t012582	-1	0	1
t012583	-1	0	-1
t012584	-1	0	-1
t012585	0	2	0
t012589	0	-1	0
t012591	0	2	2
t012595	-6	1	0
t012596	-4	0	3
t012600	-3	0	0
t012601	-4	-1	0
t012603	-4	2	1
t012605	-1	1	2
t012606	0	2	3
t012609	1	0	0
t012610	-4	1	-1
t012611	-1	1	1
t012612	-3	3	0
t012613	-2	3	2
t012615	-2	4	0
t012616	-3	2	2
t012617	-2	4	0
t012620	-1	1	2
t012622	0	0	0
t012625	-1	1	2
t012626	-4	1	-1
t012627	-1	2	0
t012630	-3	0	1
t012634	1	0	0
t012635	-1	2	0
t012636	0	4	3
t012637	0	1	5
t012643	-1	1	0
t012647	0	0	0
t012648	-3	3	1
t012649	-1	2	1
t012650	-1	3	0
t012653	0	1	1
t012654	-2	1	0
t012656	-1	2	-3
t012657	-1	2	-3
t012658	-1	2	-3
t012659	0	1	0
t012660	0	0	2
t012661	-5	1	3
t012664	0	1	0
t012667	-4	2	0
t012668	-3	2	0
t012669	-2	2	1
t012670	-3	-1	-2
t012671	-1	0	0
t012672	-2	0	0
t012673	-4	0	0
t012677	0	1	1
t012679	-2	-1	0
t012680	-2	1	-1
t012683	-2	2	-2
t012685	-3	1	0
t012686	0	0	1
t012688	-1	1	0
t012689	0	4	0
t012690	0	1	0
t012691	1	0	0
t012692	1	0	0
t012696	-1	2	1
t012697	-2	0	2
t012700	-1	1	0
t012704	-2	1	-3
t012705	-1	1	1
t012707	-1	0	1
t012708	-1	1	0
t012711	0	0	0
t012712	-2	1	1
t012713	-3	2	0
t012715	0	0	0
t012716	-2	4	0
t012718	-2	1	2
t012719	-3	0	0
t012720	-1	0	0
t012721	-2	4	0
t012722	-2	0	3
t012723	-1	3	1
t012724	-3	2	0
t012725	-2	0	3
t012727	-4	1	-2
t012729	-5	0	0
t012735	0	5	1
t012736	-3	1	1
t012737	-1	0	3
t012739	-1	1	0
t012740	-3	0	0
t012741	0	1	0
t012742	-3	0	0
t012745	-2	4	0
t012748	-2	2	0
t012751	-2	0	3
t012752	0	2	-1
t012754	-1	3	-1
t012755	-1	1	0
t012756	1	1	0
t012757	0	1	1
t012758	-2	0	-1
t012760	-4	0	0
t012764	-1	0	1
t012765	-5	0	2
t012766	-4	0	0
t012768	-2	1	0
t012769	-5	1	0
t012771	-3	1	0
t012772	-4	-1	1
t012773	0	1	0
t012774	-2	3	3
t012776	-1	2	0
t012777	-2	2	2
t012778	0	0	0
t012781	-2	3	3
t012783	-2	1	0
t012784	-1	1	0
t012788	-2	2	0
t012790	-2	1	0
t012791	-1	2	0
t012792	-4	2	0
t012793	-3	0	-1
t012797	-2	0	1
t012798	-1	1	0
t012799	0	1	-1
t012801	-2	0	1
t012802	0	2	-1
t012803	-1	-2	-1
t012804	-1	0	0
t012805	-2	1	-1
